# n = 0.7 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        0.203200        0.699951        0.126648       -2.093582
       2        0.065897        0.700195        0.103577       -2.000115
       3        0.131210        0.700317        0.083374       -1.989376
       4        0.142810        0.700073        0.068604       -1.970983
       5        0.147910        0.700073        0.054932       -1.964385
       6        0.154916        0.700317        0.044556       -1.957237
       7        0.160161        0.700317        0.035522       -1.950373
       8        0.162461        0.700073        0.028076       -1.947560
       9        0.170245        0.700317        0.021606       -1.948568
      10        0.175258        0.700317        0.017944       -1.945090
      11        0.165258        0.700073        0.014648       -1.944273
      12        0.164618        0.700317        0.011841       -1.946156
      13        0.172693        0.700317        0.009888       -1.943463
      14        0.171793        0.700073        0.008545       -1.943321
      15        0.166493        0.700073        0.007080       -1.945593
      16        0.170095        0.700317        0.005981       -1.945457
      17        0.172095        0.700073        0.004883       -1.943066
      18        0.171495        0.700073        0.004883       -1.945112
      19        0.171495        0.700073        0.004883       -1.945112
