#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-4.903278	-5.009708	-4.903278	-5.009708	-16.031678	-16.129182	17.096729	16.990299	17.096729	16.990299	15.968324	15.870820	
1	-4.902977	-5.009407	-4.900266	-5.006696	-16.027462	-16.124965	17.093717	16.987287	17.096428	16.989998	15.967721	15.870218	
2	-4.902074	-5.008504	-4.891233	-4.997663	-16.014815	-16.112318	17.084684	16.978254	17.095524	16.989094	15.965915	15.868411	
3	-4.900569	-5.006999	-4.876183	-4.982613	-15.993745	-16.091248	17.069634	16.963204	17.094019	16.987589	15.962905	15.865401	
4	-4.898463	-5.004893	-4.855125	-4.961555	-15.964264	-16.061768	17.048576	16.942146	17.091914	16.985484	15.958693	15.861190	
5	-4.895758	-5.002188	-4.828074	-4.934504	-15.926392	-16.023895	17.021524	16.915094	17.089209	16.982778	15.953283	15.855779	
6	-4.892455	-4.998885	-4.795043	-4.901473	-15.880149	-15.977653	16.988494	16.882064	17.085906	16.979475	15.946677	15.849173	
7	-4.888556	-4.994986	-4.756055	-4.862485	-15.825565	-15.923069	16.949506	16.843076	17.082007	16.975577	15.938879	15.841375	
8	-4.884063	-4.990493	-4.711131	-4.817561	-15.762672	-15.860176	16.904582	16.798152	17.077514	16.971084	15.929894	15.832391	
9	-4.878980	-4.985410	-4.660300	-4.766730	-15.691508	-15.789012	16.853750	16.747320	17.072431	16.966001	15.919728	15.822224	
10	-4.873309	-4.979739	-4.603591	-4.710021	-15.612116	-15.709619	16.797042	16.690612	17.066760	16.960330	15.908386	15.810883	
11	-4.867054	-4.973484	-4.541039	-4.647469	-15.524543	-15.622047	16.734490	16.628060	17.060505	16.954075	15.895876	15.798372	
12	-4.860218	-4.966648	-4.472682	-4.579112	-15.428843	-15.526347	16.666133	16.559703	17.053669	16.947239	15.882204	15.784701	
13	-4.852806	-4.959236	-4.398560	-4.504990	-15.325073	-15.422576	16.592011	16.485581	17.046257	16.939827	15.867380	15.769876	
14	-4.844822	-4.951252	-4.318719	-4.425149	-15.213295	-15.310799	16.512170	16.405740	17.038273	16.931843	15.851412	15.753908	
15	-4.836271	-4.942701	-4.233206	-4.339636	-15.093577	-15.191081	16.426657	16.320227	17.029722	16.923292	15.834309	15.736806	
16	-4.827158	-4.933588	-4.142074	-4.248504	-14.965992	-15.063495	16.335525	16.229095	17.020609	16.914179	15.816083	15.718579	
17	-4.817488	-4.923918	-4.045376	-4.151806	-14.830615	-14.928118	16.238827	16.132397	17.010939	16.904509	15.796743	15.699240	
18	-4.807267	-4.913697	-3.943171	-4.049601	-14.687528	-14.785032	16.136622	16.030192	17.000718	16.894288	15.776302	15.678799	
19	-4.796502	-4.902932	-3.835522	-3.941952	-14.536818	-14.634322	16.028972	15.922542	16.989953	16.883523	15.754772	15.657269	
20	-4.785199	-4.891629	-3.722491	-3.828921	-14.378576	-14.476080	15.915942	15.809512	16.978650	16.872220	15.732166	15.634663	
21	-4.773365	-4.879795	-3.604149	-3.710579	-14.212896	-14.310400	15.797599	15.691169	16.966816	16.860386	15.708498	15.610994	
22	-4.761007	-4.867437	-3.480565	-3.586995	-14.039879	-14.137382	15.674016	15.567586	16.954458	16.848028	15.683781	15.586277	
23	-4.748132	-4.854562	-3.351814	-3.458244	-13.859628	-13.957132	15.545265	15.438835	16.941583	16.835153	15.658031	15.560527	
24	-4.734748	-4.841178	-3.217975	-3.324405	-13.672253	-13.769757	15.411426	15.304996	16.928199	16.821769	15.631263	15.533759	
25	-4.720863	-4.827293	-3.079127	-3.185557	-13.477866	-13.575369	15.272578	15.166148	16.914314	16.807884	15.603493	15.505990	
26	-4.706486	-4.812916	-2.935354	-3.041784	-13.276584	-13.374087	15.128805	15.022375	16.899937	16.793507	15.574739	15.477235	
27	-4.691625	-4.798055	-2.786743	-2.893173	-13.068528	-13.166032	14.980194	14.873764	16.885075	16.778645	15.545017	15.447513	
28	-4.676289	-4.782719	-2.633384	-2.739814	-12.853825	-12.951328	14.826835	14.720405	16.869740	16.763309	15.514345	15.416841	
29	-4.660487	-4.766917	-2.475368	-2.581798	-12.632602	-12.730106	14.668819	14.562389	16.853938	16.747508	15.482742	15.385238	
30	-4.644229	-4.750659	-2.312791	-2.419221	-12.404994	-12.502498	14.506241	14.399811	16.837680	16.731250	15.450226	15.352722	
31	-4.627525	-4.733955	-2.145750	-2.252180	-12.171138	-12.268641	14.339201	14.232771	16.820976	16.714546	15.416818	15.319314	
32	-4.610385	-4.716815	-1.974347	-2.080777	-11.931173	-12.028677	14.167798	14.061368	16.803836	16.697406	15.382537	15.285034	
33	-4.592819	-4.699249	-1.798685	-1.905115	-11.685246	-11.782750	13.992136	13.885706	16.786270	16.679840	15.347405	15.249901	
34	-4.574837	-4.681267	-1.618869	-1.725299	-11.433504	-11.531007	13.812320	13.705890	16.768288	16.661858	15.311442	15.213938	
35	-4.556451	-4.662881	-1.435008	-1.541438	-11.176098	-11.273602	13.628459	13.522029	16.749902	16.643472	15.274670	15.177166	
36	-4.537671	-4.644102	-1.247213	-1.353643	-10.913184	-11.010688	13.440664	13.334234	16.731122	16.624692	15.237110	15.139607	
37	-4.518510	-4.624940	-1.055596	-1.162026	-10.644921	-10.742424	13.249047	13.142617	16.711961	16.605531	15.198787	15.101283	
38	-4.498978	-4.605408	-0.860273	-0.966703	-10.371469	-10.468972	13.053724	12.947294	16.692428	16.585998	15.159723	15.062219	
39	-4.479086	-4.585516	-0.661362	-0.767792	-10.092993	-10.190497	12.854813	12.748383	16.672537	16.566107	15.119940	15.022437	
40	-4.458848	-4.565279	-0.458983	-0.565413	-9.809662	-9.907165	12.652434	12.546004	16.652299	16.545869	15.079464	14.981961	
41	-4.438276	-4.544706	-0.253257	-0.359687	-9.521645	-9.619149	12.446708	12.340278	16.631727	16.525297	15.038319	14.940816	
42	-4.417381	-4.523811	-0.044308	-0.150739	-9.229117	-9.326621	12.237759	12.131329	16.610832	16.504402	14.996530	14.899026	
43	-4.396176	-4.502606	0.167737	0.061307	-8.932253	-9.029757	12.025714	11.919284	16.589627	16.483197	14.954120	14.856617	
44	-4.374675	-4.481105	0.382751	0.276321	-8.631233	-8.728737	11.810700	11.704270	16.568126	16.461696	14.911118	14.813614	
45	-4.352890	-4.459320	0.600605	0.494175	-8.326237	-8.423741	11.592846	11.486416	16.546341	16.439910	14.867547	14.770043	
46	-4.330833	-4.437263	0.821167	0.714737	-8.017450	-8.114954	11.372284	11.265854	16.524284	16.417854	14.823434	14.725931	
47	-4.308520	-4.414950	1.044304	0.937874	-7.705057	-7.802561	11.149146	11.042716	16.501971	16.395540	14.778807	14.681303	
48	-4.285962	-4.392392	1.269883	1.163453	-7.389247	-7.486750	10.923568	10.817138	16.479413	16.372983	14.733691	14.636187	
49	-4.263173	-4.369603	1.497766	1.391336	-7.070209	-7.167713	10.695684	10.589254	16.456624	16.350194	14.688114	14.590611	
50	-4.240168	-4.346598	1.727818	1.621388	-6.748137	-6.845640	10.465633	10.359203	16.433619	16.327189	14.642104	14.544600	
51	-4.216960	-4.323390	1.959898	1.853468	-6.423223	-6.520727	10.233552	10.127122	16.410411	16.303981	14.595688	14.498184	
52	-4.193563	-4.299993	2.193868	2.087438	-6.095664	-6.193168	9.999582	9.893152	16.387014	16.280584	14.548894	14.451390	
53	-4.169991	-4.276421	2.429587	2.323157	-5.765657	-5.863161	9.763864	9.657434	16.363442	16.257012	14.501750	14.404246	
54	-4.146259	-4.252689	2.666912	2.560482	-5.433401	-5.530905	9.526539	9.420109	16.339709	16.233279	14.454285	14.356781	
55	-4.122380	-4.228810	2.905701	2.799271	-5.099096	-5.196600	9.287750	9.181320	16.315831	16.209400	14.406527	14.309023	
56	-4.098369	-4.204799	3.145809	3.039379	-4.762943	-4.860447	9.047642	8.941212	16.291820	16.185390	14.358505	14.261001	
57	-4.074240	-4.180670	3.387092	3.280662	-4.425145	-4.522649	8.806359	8.699929	16.267691	16.161261	14.310248	14.212745	
58	-4.050009	-4.156439	3.629405	3.522975	-4.085906	-4.183409	8.564046	8.457616	16.243460	16.137030	14.261785	14.164282	
59	-4.025689	-4.132119	3.872601	3.766171	-3.745428	-3.842932	8.320850	8.214420	16.219140	16.112710	14.213146	14.115642	
60	-4.001296	-4.107726	4.116534	4.010104	-3.403919	-3.501423	8.076917	7.970487	16.194746	16.088316	14.164359	14.066855	
61	-3.976843	-4.083273	4.361057	4.254627	-3.061583	-3.159087	7.832394	7.725964	16.170294	16.063864	14.115454	14.017950	
62	-3.952346	-4.058776	4.606022	4.499592	-2.718627	-2.816130	7.587429	7.480999	16.145797	16.039367	14.066460	13.968956	
63	-3.927820	-4.034250	4.851281	4.744851	-2.375256	-2.472760	7.342170	7.235740	16.121271	16.014841	14.017407	13.919903	
64	-3.903278	-4.009708	5.096686	4.990256	-2.031679	-2.129183	7.096765	6.990335	16.096729	15.990299	13.968325	13.870821	
65	-3.878737	-3.985167	5.342085	5.235655	-1.688102	-1.785606	6.851366	6.744936	16.072188	15.965758	13.919242	13.821739	
66	-3.854211	-3.960641	5.587324	5.480894	-1.344732	-1.442235	6.606127	6.499697	16.047662	15.941232	13.870189	13.772686	
67	-3.829714	-3.936144	5.832220	5.725790	-1.001775	-1.099279	6.361230	6.254800	16.023165	15.916735	13.821196	13.723692	
68	-3.805261	-3.911691	6.074980	5.968550	-0.659439	-0.756943	6.118471	6.012041	15.998712	15.892282	13.772291	13.674787	
69	-3.780868	-3.887298	6.321010	6.214580	-0.317930	-0.415434	5.872441	5.766011	15.974319	15.867889	13.723504	13.626000	
70	-3.756548	-3.862978	6.564115	6.457685	0.022547	-0.074957	5.629335	5.522905	15.949999	15.843569	13.674864	13.577360	
71	-3.732317	-3.838747	6.806400	6.699970	0.361787	0.264283	5.387050	5.280620	15.925768	15.819337	13.626401	13.528898	
72	-3.708188	-3.814618	7.047671	6.941241	0.699585	0.602081	5.145780	5.039350	15.901639	15.795209	13.578144	13.480641	
73	-3.684177	-3.790607	7.287771	7.181341	1.035738	0.938234	4.905680	4.799250	15.877628	15.771198	13.530123	13.432619	
74	-3.660298	-3.766728	7.526555	7.420125	1.370043	1.272539	4.666896	4.560466	15.853749	15.747319	13.482365	13.384861	
75	-3.636566	-3.742996	7.763877	7.657447	1.702299	1.604795	4.429574	4.323144	15.830017	15.723587	13.434900	13.337396	
76	-3.612994	-3.719424	7.999593	7.893163	2.032306	1.934802	4.193858	4.087428	15.806445	15.700015	13.387756	13.290252	
77	-3.589597	-3.696027	8.233562	8.127131	2.359864	2.262361	3.959889	3.853459	15.783048	15.676618	13.340962	13.243458	
78	-3.566389	-3.672819	8.465641	8.359211	2.684778	2.587274	3.727810	3.621380	15.759840	15.653410	13.294546	13.197042	
79	-3.543384	-3.649814	8.695691	8.589261	3.006850	2.909347	3.497760	3.391330	15.736834	15.630404	13.248536	13.151032	
80	-3.520595	-3.627025	8.923574	8.817144	3.325888	3.228384	3.269877	3.163447	15.714046	15.607616	13.202959	13.105455	
81	-3.498037	-3.604467	9.149152	9.042722	3.641698	3.544194	3.044299	2.937869	15.691488	15.585058	13.157843	13.060340	
82	-3.475724	-3.582154	9.372289	9.265859	3.954091	3.856587	2.821162	2.714732	15.669174	15.562744	13.113216	13.015712	
83	-3.453667	-3.560097	9.592850	9.486420	4.262878	4.165374	2.600601	2.494171	15.647118	15.540688	13.069104	12.971600	
84	-3.431882	-3.538312	9.810704	9.704274	4.567873	4.470370	2.382747	2.276317	15.625333	15.518903	13.025533	12.928029	
85	-3.410380	-3.516810	10.025718	9.919287	4.868894	4.771390	2.167733	2.061303	15.603831	15.497401	12.982530	12.885026	
86	-3.389176	-3.495606	10.237763	10.131332	5.165757	5.068254	1.955688	1.849258	15.582627	15.476197	12.940121	12.842618	
87	-3.368281	-3.474711	10.446711	10.340281	5.458285	5.360782	1.746740	1.640310	15.561732	15.455302	12.898332	12.800828	
88	-3.347708	-3.454138	10.652437	10.546006	5.746302	5.648798	1.541014	1.434584	15.541159	15.434729	12.857187	12.759683	
89	-3.327470	-3.433901	10.854816	10.748386	6.029633	5.932129	1.338635	1.232205	15.520921	15.414491	12.816711	12.719207	
90	-3.307579	-3.414009	11.053727	10.947296	6.308108	6.210605	1.139724	1.033294	15.501030	15.394600	12.776929	12.679425	
91	-3.288047	-3.394477	11.249049	11.142619	6.581560	6.484056	0.944402	0.837972	15.481498	15.375068	12.737865	12.640361	
92	-3.268885	-3.375315	11.440666	11.334236	6.849824	6.752320	0.752785	0.646355	15.462336	15.355906	12.699541	12.602038	
93	-3.250106	-3.356536	11.628461	11.522031	7.112737	7.015233	0.564990	0.458560	15.443557	15.337127	12.661983	12.564479	
94	-3.231720	-3.338150	11.812322	11.705892	7.370142	7.272639	0.381129	0.274699	15.425171	15.318741	12.625211	12.527707	
95	-3.213738	-3.320168	11.992138	11.885708	7.621884	7.524381	0.201313	0.094883	15.407189	15.300759	12.589248	12.491744	
96	-3.196172	-3.302602	12.167800	12.061370	7.867811	7.770308	0.025651	-0.080779	15.389623	15.283193	12.554116	12.456612	
97	-3.179032	-3.285462	12.339203	12.232773	8.107775	8.010271	-0.145752	-0.252182	15.372483	15.266053	12.519836	12.422332	
98	-3.162328	-3.268758	12.506243	12.399813	8.341631	8.244127	-0.312792	-0.419222	15.355779	15.249348	12.486428	12.388924	
99	-3.146070	-3.252500	12.668820	12.562390	8.569239	8.471735	-0.475369	-0.581799	15.339521	15.233091	12.453913	12.356409	
100	-3.130268	-3.236698	12.826836	12.720406	8.790461	8.692957	-0.633385	-0.739815	15.323719	15.217289	12.422310	12.324807	
101	-3.114932	-3.221362	12.980196	12.873765	9.005164	8.907660	-0.786745	-0.893175	15.308383	15.201953	12.391639	12.294135	
102	-3.100071	-3.206501	13.128806	13.022376	9.213218	9.115715	-0.935356	-1.041786	15.293522	15.187092	12.361917	12.264414	
103	-3.085694	-3.192124	13.272579	13.166149	9.414500	9.316996	-1.079128	-1.185558	15.279145	15.172715	12.333164	12.235660	
104	-3.071809	-3.178239	13.411427	13.304997	9.608886	9.511382	-1.217976	-1.324406	15.265260	15.158830	12.305395	12.207891	
105	-3.058425	-3.164855	13.545266	13.438836	9.796260	9.698757	-1.351816	-1.458246	15.251876	15.145446	12.278628	12.181124	
106	-3.045550	-3.151980	13.674017	13.567587	9.976510	9.879006	-1.480566	-1.586996	15.239001	15.132571	12.252879	12.155375	
107	-3.033192	-3.139622	13.797601	13.691170	10.149526	10.052022	-1.604150	-1.710580	15.226643	15.120213	12.228163	12.130660	
108	-3.021358	-3.127788	13.915943	13.809513	10.315204	10.217701	-1.722492	-1.828922	15.214808	15.108378	12.204496	12.106993	
109	-3.010055	-3.116485	14.028973	13.922543	10.473445	10.375941	-1.835523	-1.941953	15.203505	15.097075	12.181892	12.084388	
110	-2.999290	-3.105720	14.136623	14.030193	10.624153	10.526649	-1.943172	-2.049602	15.192740	15.086310	12.160364	12.062860	
111	-2.989069	-3.095499	14.238828	14.132398	10.767237	10.669733	-2.045377	-2.151807	15.182520	15.076090	12.139926	12.042422	
112	-2.979399	-3.085829	14.335526	14.229096	10.902611	10.805107	-2.142075	-2.248505	15.172850	15.066420	12.120589	12.023085	
113	-2.970286	-3.076716	14.426658	14.320228	11.030193	10.932690	-2.233207	-2.339637	15.163737	15.057307	12.102366	12.004862	
114	-2.961735	-3.068165	14.512171	14.405741	11.149907	11.052403	-2.318720	-2.425150	15.155186	15.048756	12.085267	11.987764	
115	-2.953751	-3.060181	14.592012	14.485582	11.261679	11.164176	-2.398561	-2.504991	15.147202	15.040772	12.069304	11.971801	
116	-2.946339	-3.052769	14.666133	14.559703	11.365443	11.267939	-2.472683	-2.579113	15.139789	15.033359	12.054486	11.956983	
117	-2.939503	-3.045933	14.734491	14.628061	11.461135	11.363631	-2.541040	-2.647470	15.132954	15.026524	12.040823	11.943320	
118	-2.933248	-3.039678	14.797043	14.690613	11.548697	11.451193	-2.603592	-2.710022	15.126699	15.020268	12.028324	11.930820	
119	-2.927577	-3.034007	14.853751	14.747321	11.628074	11.530570	-2.660300	-2.766730	15.121028	15.014598	12.016997	11.919493	
120	-2.922494	-3.028924	14.904583	14.798153	11.699217	11.601714	-2.711132	-2.817562	15.115944	15.009514	12.006852	11.909348	
121	-2.918001	-3.024431	14.949506	14.843076	11.762080	11.664576	-2.756055	-2.862486	15.111452	15.005022	11.997897	11.900393	
122	-2.914102	-3.020532	14.988495	14.882065	11.816618	11.719114	-2.795044	-2.901474	15.107553	15.001123	11.990146	11.892642	
123	-2.910799	-3.017229	15.021525	14.915095	11.862783	11.765279	-2.828074	-2.934504	15.104250	14.997820	11.983617	11.886113	
