#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.529625	6.698997	-6.529625	6.698997	-17.796494	-4.087479	
1	-6.529324	6.699299	-6.526613	6.702009	-17.792277	-4.083262	
2	-6.528420	6.700202	-6.517580	6.711043	-17.779630	-4.070615	
3	-6.526915	6.701707	-6.502530	6.726093	-17.758560	-4.049545	
4	-6.524810	6.703813	-6.481472	6.747150	-17.729080	-4.020065	
5	-6.522104	6.706518	-6.454420	6.774202	-17.691207	-3.982192	
6	-6.518801	6.709821	-6.421390	6.807232	-17.644965	-3.935950	
7	-6.514903	6.713720	-6.382401	6.846221	-17.590381	-3.881366	
8	-6.510410	6.718212	-6.337478	6.891145	-17.527487	-3.818473	
9	-6.505327	6.723295	-6.286646	6.941976	-17.456323	-3.747308	
10	-6.499656	6.728966	-6.229937	6.998685	-17.376931	-3.667916	
11	-6.493401	6.735221	-6.167386	7.061237	-17.289358	-3.580344	
12	-6.486565	6.742057	-6.099028	7.129594	-17.193658	-3.484643	
13	-6.479153	6.749469	-6.024907	7.203716	-17.089888	-3.380873	
14	-6.471169	6.757453	-5.945066	7.283557	-16.978110	-3.269096	
15	-6.462618	6.766005	-5.859553	7.369070	-16.858393	-3.149378	
16	-6.453504	6.775118	-5.768420	7.460202	-16.730807	-3.021792	
17	-6.443835	6.784788	-5.671722	7.556900	-16.595430	-2.886415	
18	-6.433614	6.795008	-5.569518	7.659105	-16.452344	-2.743329	
19	-6.422849	6.805773	-5.461868	7.766754	-16.301634	-2.592619	
20	-6.411546	6.817076	-5.348838	7.879785	-16.143391	-2.434376	
21	-6.399712	6.828911	-5.230495	7.998128	-15.977711	-2.268697	
22	-6.387354	6.841269	-5.106911	8.121711	-15.804694	-2.095679	
23	-6.374479	6.854144	-4.978161	8.250462	-15.624443	-1.915429	
24	-6.361095	6.867528	-4.844321	8.384301	-15.437068	-1.728053	
25	-6.347210	6.881413	-4.705473	8.523149	-15.242681	-1.533666	
26	-6.332832	6.895790	-4.561700	8.666922	-15.041399	-1.332384	
27	-6.317971	6.910651	-4.413089	8.815533	-14.833344	-1.124329	
28	-6.302635	6.925987	-4.259729	8.968893	-14.618640	-0.909625	
29	-6.286834	6.941789	-4.101713	9.126909	-14.397417	-0.688402	
30	-6.270576	6.958046	-3.939136	9.289486	-14.169809	-0.460794	
31	-6.253872	6.974750	-3.772096	9.456527	-13.935953	-0.226938	
32	-6.236732	6.991891	-3.600693	9.627930	-13.695988	0.013026	
33	-6.219165	7.009457	-3.425030	9.803592	-13.450061	0.258954	
