#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-8.831481	-9.281020	-8.831481	-9.281020	-19.284110	-19.707969	13.168639	12.719100	13.168639	12.719100	12.715934	12.292075	
1	-8.831180	-9.280719	-8.828469	-9.278008	-19.279894	-19.703752	13.165627	12.716088	13.168338	12.718799	12.715332	12.291473	
2	-8.830276	-9.279815	-8.819435	-9.268975	-19.267247	-19.691105	13.156594	12.707054	13.167434	12.717895	12.713525	12.289666	
3	-8.828771	-9.278310	-8.804385	-9.253925	-19.246177	-19.670035	13.141544	12.692004	13.165929	12.716390	12.710515	12.286656	
4	-8.826665	-9.276205	-8.783328	-9.232867	-19.216697	-19.640555	13.120486	12.670947	13.163824	12.714285	12.706304	12.282445	
5	-8.823960	-9.273499	-8.756276	-9.205816	-19.178824	-19.602683	13.093435	12.643896	13.161119	12.711579	12.700893	12.277035	
6	-8.820657	-9.270196	-8.723246	-9.172786	-19.132582	-19.556440	13.060405	12.610865	13.157816	12.708276	12.694287	12.270429	
7	-8.816758	-9.266298	-8.684258	-9.133797	-19.077997	-19.501856	13.021416	12.571877	13.153917	12.704377	12.686490	12.262631	
8	-8.812266	-9.261805	-8.639335	-9.088874	-19.015104	-19.438963	12.976493	12.526954	13.149424	12.699885	12.677505	12.253646	
9	-8.807183	-9.256722	-8.588503	-9.038043	-18.943940	-19.367799	12.925662	12.476122	13.144341	12.694802	12.667339	12.243480	
10	-8.801512	-9.251051	-8.531795	-8.981334	-18.864548	-19.288407	12.868953	12.419414	13.138670	12.689131	12.655997	12.232138	
11	-8.795257	-9.244796	-8.469243	-8.918783	-18.776976	-19.200834	12.806402	12.356862	13.132415	12.682876	12.643487	12.219628	
12	-8.788421	-9.237960	-8.400887	-8.850426	-18.681276	-19.105134	12.738045	12.288506	13.125580	12.676040	12.629815	12.205957	
13	-8.781009	-9.230548	-8.326765	-8.776305	-18.577505	-19.001364	12.663924	12.214384	13.118167	12.668628	12.614991	12.191132	
14	-8.773025	-9.222564	-8.246925	-8.696464	-18.465728	-18.889587	12.584083	12.134544	13.110183	12.660644	12.599023	12.175164	
15	-8.764474	-9.214013	-8.161413	-8.610952	-18.346010	-18.769869	12.498571	12.049032	13.101632	12.652093	12.581920	12.158062	
16	-8.755361	-9.204900	-8.070281	-8.519820	-18.218425	-18.642283	12.407439	11.957900	13.092519	12.642980	12.563694	12.139835	
17	-8.745691	-9.195230	-7.973583	-8.423123	-18.083048	-18.506907	12.310742	11.861202	13.082849	12.633310	12.544355	12.120496	
18	-8.735471	-9.185010	-7.871379	-8.320919	-17.939962	-18.363820	12.208538	11.758998	13.072629	12.623090	12.523914	12.100055	
19	-8.724706	-9.174245	-7.763730	-8.213269	-17.789252	-18.213110	12.100888	11.651349	13.061864	12.612325	12.502384	12.078525	
20	-8.713403	-9.162942	-7.650701	-8.100240	-17.631009	-18.054868	11.987859	11.538320	13.050561	12.601022	12.479778	12.055919	
21	-8.701568	-9.151108	-7.532359	-7.981898	-17.465330	-17.889188	11.869517	11.419978	13.038727	12.589187	12.456110	12.032251	
22	-8.689210	-9.138749	-7.408776	-7.858315	-17.292313	-17.716171	11.745934	11.296395	13.026368	12.576829	12.431393	12.007534	
23	-8.676335	-9.125874	-7.280026	-7.729565	-17.112062	-17.535921	11.617184	11.167645	13.013493	12.563954	12.405643	11.981784	
24	-8.662951	-9.112490	-7.146188	-7.595727	-16.924687	-17.348546	11.483346	11.033807	13.000109	12.550570	12.378875	11.955017	
25	-8.649067	-9.098606	-7.007341	-7.456880	-16.730300	-17.154159	11.344499	10.894960	12.986225	12.536686	12.351106	11.927247	
26	-8.634689	-9.084229	-6.863569	-7.313108	-16.529018	-16.952877	11.200727	10.751188	12.971848	12.522308	12.322352	11.898493	
27	-8.619828	-9.069368	-6.714959	-7.164498	-16.320963	-16.744822	11.052117	10.602578	12.956987	12.507447	12.292630	11.868771	
28	-8.604492	-9.054032	-6.561601	-7.011140	-16.106260	-16.530118	10.898759	10.449220	12.941651	12.492111	12.261958	11.838099	
29	-8.588691	-9.038230	-6.403586	-6.853125	-15.885037	-16.308896	10.740744	10.291205	12.925849	12.476310	12.230355	11.806496	
