# n = 3.6 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       57.188321        3.600342        0.491272      173.938149
       2       57.629221        3.600098        0.283875      175.313091
       3       57.915391        3.600220        0.166504      175.729322
       4       58.004760        3.600220        0.098633      175.899501
       5       58.037260        3.599976        0.057739      175.940778
       6       58.054322        3.600220        0.035156      175.963055
       7       58.068522        3.599976        0.021118      175.968038
       8       58.052722        3.599976        0.012329      175.958378
       9       58.049022        3.599976        0.008911      175.959125
      10       58.051422        3.599976        0.006470      175.959882
      11       58.051526        3.600220        0.005371      175.973949
      12       58.052626        3.599976        0.004272      175.973182
      13       58.051626        3.599976        0.003784      175.960003
      14       58.053726        3.599976        0.003296      175.960022
      15       58.053147        3.600220        0.002441      175.974458
      16       58.058038        3.600220        0.002441      175.987454
      17       58.058038        3.600220        0.002441      175.987454
