#    itr              mu            ntot            mtot            etot
       1       -9.679688        2.400055        1.196950      -47.693201
       2        7.415291        2.399872       -1.077342       -6.153614
       3        8.119352        2.400543        1.015488       -4.036447
       4        8.228275        2.399109       -0.930089       -3.030508
       5        8.223575        2.400909        0.822678       -1.765012
       6        8.038343        2.399414       -0.685726       -0.374800
       7        7.904389        2.400177        0.536331        1.053945
       8        7.875319        2.399658       -0.405613        2.283025
       9        7.895874        2.399261        0.298630        3.080423
      10        7.939683        2.399170       -0.213363        3.559615
      11        7.861360        2.400757        0.157837        3.854551
      12        7.879843        2.399536       -0.115723        3.995210
      13        7.880914        2.400024        0.083984        4.060593
      14        7.902299        2.399292       -0.060913        4.101106
      15        7.899897        2.400238        0.043106        4.122247
      16        7.890410        2.400116       -0.031479        4.142541
      17        7.906476        2.400726        0.022812        4.152039
      18        7.904678        2.399048       -0.015625        4.147623
      19        7.902620        2.400574        0.011322        4.145812
      20        7.900264        2.399841       -0.007904        4.154946
      21        7.897568        2.400055        0.005356        4.149669
      22        7.894482        2.400513       -0.004120        4.155611
      23        7.904416        2.400970        0.003891        4.164090
