#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-5.138718	-5.137955	-5.138718	-5.137955	-16.223175	-16.222870	
1	-5.138416	-5.137654	-5.135706	-5.134943	-16.218959	-16.218653	
2	-5.137513	-5.136750	-5.126672	-5.125909	-16.206311	-16.206006	
3	-5.136008	-5.135245	-5.111622	-5.110859	-16.185241	-16.184936	
4	-5.133902	-5.133139	-5.090565	-5.089802	-16.155761	-16.155456	
5	-5.131197	-5.130434	-5.063513	-5.062750	-16.117889	-16.117583	
6	-5.127894	-5.127131	-5.030483	-5.029720	-16.071646	-16.071341	
7	-5.123995	-5.123232	-4.991494	-4.990731	-16.017062	-16.016757	
8	-5.119503	-5.118740	-4.946570	-4.945808	-15.954169	-15.953864	
9	-5.114420	-5.113657	-4.895739	-4.894976	-15.883005	-15.882700	
10	-5.108749	-5.107986	-4.839030	-4.838267	-15.803613	-15.803307	
11	-5.102494	-5.101731	-4.776478	-4.775715	-15.716040	-15.715735	
12	-5.095658	-5.094895	-4.708121	-4.707358	-15.620340	-15.620035	
13	-5.088246	-5.087483	-4.633999	-4.633237	-15.516570	-15.516264	
14	-5.080262	-5.079499	-4.554158	-4.553395	-15.404792	-15.404487	
15	-5.071710	-5.070948	-4.468646	-4.467883	-15.285074	-15.284769	
16	-5.062597	-5.061834	-4.377513	-4.376750	-15.157489	-15.157183	
17	-5.052927	-5.052164	-4.280815	-4.280052	-15.022112	-15.021806	
18	-5.042707	-5.041944	-4.178611	-4.177848	-14.879025	-14.878720	
19	-5.031942	-5.031179	-4.070961	-4.070198	-14.728315	-14.728010	
20	-5.020639	-5.019876	-3.957930	-3.957167	-14.570073	-14.569768	
21	-5.008805	-5.008042	-3.839588	-3.838825	-14.404393	-14.404088	
22	-4.996446	-4.995683	-3.716004	-3.715241	-14.231376	-14.231070	
23	-4.983571	-4.982808	-3.587253	-3.586490	-14.051125	-14.050820	
24	-4.970187	-4.969424	-3.453414	-3.452651	-13.863750	-13.863444	
25	-4.956302	-4.955540	-3.314566	-3.313803	-13.669362	-13.669057	
26	-4.941925	-4.941162	-3.170793	-3.170030	-13.468080	-13.467775	
27	-4.927064	-4.926301	-3.022182	-3.021419	-13.260025	-13.259720	
28	-4.911728	-4.910965	-2.868822	-2.868059	-13.045321	-13.045016	
29	-4.895926	-4.895164	-2.710806	-2.710043	-12.824099	-12.823794	
30	-4.879669	-4.878906	-2.548229	-2.547466	-12.596491	-12.596186	
31	-4.862965	-4.862202	-2.381188	-2.380426	-12.362634	-12.362329	
32	-4.845824	-4.845061	-2.209785	-2.209023	-12.122670	-12.122365	
33	-4.828258	-4.827495	-2.034123	-2.033360	-11.876743	-11.876437	
34	-4.810277	-4.809514	-1.854307	-1.853544	-11.625000	-11.624695	
35	-4.791890	-4.791128	-1.670446	-1.669683	-11.367595	-11.367290	
36	-4.773111	-4.772348	-1.482650	-1.481888	-11.104681	-11.104376	
37	-4.753949	-4.753186	-1.291034	-1.290271	-10.836417	-10.836112	
38	-4.734417	-4.733654	-1.095711	-1.094948	-10.562965	-10.562660	
39	-4.714526	-4.713763	-0.896800	-0.896037	-10.284490	-10.284185	
40	-4.694288	-4.693525	-0.694420	-0.693657	-10.001158	-10.000853	
41	-4.673715	-4.672952	-0.488694	-0.487931	-9.713142	-9.712837	
42	-4.652820	-4.652057	-0.279745	-0.278982	-9.420613	-9.420308	
43	-4.631616	-4.630853	-0.067700	-0.066937	-9.123750	-9.123445	
44	-4.610114	-4.609351	0.147315	0.148078	-8.822729	-8.822424	
45	-4.588329	-4.587566	0.365169	0.365932	-8.517734	-8.517428	
46	-4.566273	-4.565510	0.585731	0.586494	-8.208946	-8.208641	
47	-4.543959	-4.543196	0.808869	0.809632	-7.896553	-7.896248	
48	-4.521401	-4.520638	1.034448	1.035211	-7.580743	-7.580438	
49	-4.498613	-4.497850	1.262332	1.263095	-7.261706	-7.261400	
50	-4.475608	-4.474845	1.492384	1.493147	-6.939633	-6.939328	
51	-4.452399	-4.451636	1.724465	1.725228	-6.614719	-6.614414	
52	-4.429002	-4.428239	1.958436	1.959199	-6.287161	-6.286855	
53	-4.405430	-4.404667	2.194155	2.194918	-5.957154	-5.956848	
54	-4.381698	-4.380935	2.431481	2.432243	-5.624898	-5.624592	
55	-4.357819	-4.357056	2.670270	2.671033	-5.290592	-5.290287	
56	-4.333808	-4.333045	2.910379	2.911142	-4.954440	-4.954134	
57	-4.309680	-4.308917	3.151663	3.152426	-4.616641	-4.616336	
58	-4.285448	-4.284685	3.393978	3.394741	-4.277402	-4.277097	
59	-4.261128	-4.260365	3.637176	3.637939	-3.936925	-3.936619	
60	-4.236735	-4.235972	3.881111	3.881874	-3.595415	-3.595110	
61	-4.212282	-4.211519	4.125637	4.126400	-3.253079	-3.252774	
62	-4.187785	-4.187022	4.370606	4.371369	-2.910122	-2.909817	
63	-4.163259	-4.162496	4.615870	4.616633	-2.566752	-2.566447	
64	-4.138718	-4.137955	4.861282	4.862045	-2.223175	-2.222870	
65	-4.114176	-4.113413	5.106695	5.107458	-1.879598	-1.879293	
66	-4.089650	-4.088887	5.351959	5.352722	-1.536228	-1.535922	
67	-4.065153	-4.064390	5.596928	5.597691	-1.193271	-1.192966	
68	-4.040701	-4.039938	5.841454	5.842217	-0.850935	-0.850630	
69	-4.016307	-4.015544	6.085389	6.086152	-0.509426	-0.509120	
70	-3.991987	-3.991224	6.328587	6.329350	-0.168948	-0.168643	
71	-3.967756	-3.966993	6.570901	6.571664	0.170291	0.170597	
72	-3.943627	-3.942864	6.812186	6.812949	0.508089	0.508395	
73	-3.919616	-3.918853	7.052295	7.053058	0.844242	0.844547	
74	-3.895737	-3.894975	7.291084	7.291847	1.178547	1.178853	
75	-3.872005	-3.871242	7.528410	7.529173	1.510804	1.511109	
76	-3.848433	-3.847670	7.764129	7.764892	1.840810	1.841116	
77	-3.825036	-3.824273	7.998100	7.998863	2.168369	2.168674	
78	-3.801828	-3.801065	8.230181	8.230944	2.493283	2.493588	
79	-3.778823	-3.778060	8.460233	8.460996	2.815355	2.815661	
80	-3.756034	-3.755271	8.688117	8.688880	3.134393	3.134698	
81	-3.733476	-3.732713	8.913695	8.914458	3.450203	3.450509	
82	-3.711163	-3.710400	9.136833	9.137596	3.762596	3.762901	
83	-3.689106	-3.688343	9.357396	9.358159	4.071384	4.071689	
84	-3.667321	-3.666558	9.575250	9.576013	4.376379	4.376684	
85	-3.645819	-3.645057	9.790264	9.791027	4.677400	4.677705	
86	-3.624615	-3.623852	10.002310	10.003073	4.974263	4.974569	
87	-3.603720	-3.602957	10.211259	10.212021	5.266792	5.267097	
88	-3.583147	-3.582384	10.416985	10.417748	5.554808	5.555113	
89	-3.562909	-3.562147	10.619364	10.620127	5.838140	5.838445	
90	-3.543018	-3.542255	10.818275	10.819038	6.116615	6.116920	
91	-3.523486	-3.522723	11.013598	11.014361	6.390067	6.390372	
92	-3.504324	-3.503561	11.205215	11.205978	6.658331	6.658636	
93	-3.485545	-3.484782	11.393011	11.393774	6.921245	6.921550	
94	-3.467159	-3.466396	11.576872	11.577635	7.178650	7.178955	
95	-3.449177	-3.448414	11.756688	11.757451	7.430393	7.430698	
96	-3.431611	-3.430848	11.932350	11.933113	7.676320	7.676625	
97	-3.414471	-3.413708	12.103753	12.104516	7.916284	7.916589	
98	-3.397767	-3.397004	12.270794	12.271557	8.150141	8.150446	
99	-3.381509	-3.380746	12.433371	12.434134	8.377749	8.378054	
100	-3.365707	-3.364944	12.591387	12.592150	8.598971	8.599276	
101	-3.350371	-3.349608	12.744747	12.745510	8.813675	8.813980	
102	-3.335510	-3.334747	12.893358	12.894121	9.021730	9.022036	
103	-3.321133	-3.320370	13.037130	13.037893	9.223012	9.223318	
104	-3.307248	-3.306485	13.175978	13.176741	9.417400	9.417705	
105	-3.293864	-3.293101	13.309818	13.310581	9.604775	9.605080	
106	-3.280989	-3.280226	13.438568	13.439331	9.785025	9.785331	
107	-3.268631	-3.267868	13.562152	13.562915	9.958043	9.958348	
108	-3.256796	-3.256033	13.680495	13.681258	10.123723	10.124028	
109	-3.245493	-3.244730	13.793525	13.794288	10.281965	10.282270	
110	-3.234728	-3.233965	13.901175	13.901938	10.432675	10.432980	
111	-3.224508	-3.223745	14.003380	14.004143	10.575762	10.576067	
112	-3.214838	-3.214075	14.100078	14.100841	10.711138	10.711444	
113	-3.205725	-3.204962	14.191210	14.191973	10.838724	10.839029	
114	-3.197174	-3.196411	14.276723	14.277486	10.958442	10.958747	
115	-3.189189	-3.188427	14.356564	14.357327	11.070219	11.070525	
116	-3.181777	-3.181014	14.430686	14.431449	11.173990	11.174295	
117	-3.174942	-3.174179	14.499043	14.499806	11.269690	11.269995	
118	-3.168686	-3.167923	14.561595	14.562358	11.357262	11.357568	
119	-3.163016	-3.162253	14.618304	14.619067	11.436655	11.436960	
120	-3.157932	-3.157169	14.669135	14.669898	11.507819	11.508124	
121	-3.153440	-3.152677	14.714059	14.714822	11.570712	11.571017	
122	-3.149541	-3.148778	14.753047	14.753810	11.625296	11.625601	
123	-3.146238	-3.145475	14.786078	14.786841	11.671538	11.671844	
124	-3.143533	-3.142770	14.813130	14.813893	11.709411	11.709716	
125	-3.141427	-3.140664	14.834187	14.834950	11.738891	11.739197	
126	-3.139922	-3.139159	14.849237	14.850000	11.759961	11.760267	
127	-3.139019	-3.138256	14.858271	14.859033	11.772608	11.772914	
128	-3.138718	-3.137955	14.861282	14.862045	11.776825	11.777130	
129	-3.135706	-3.134943	14.861584	14.862346	11.777427	11.777732	
130	-3.126672	-3.125909	14.862487	14.863250	11.779234	11.779539	
131	-3.111622	-3.110859	14.863992	14.864755	11.782244	11.782549	
132	-3.090565	-3.089802	14.866098	14.866861	11.786455	11.786761	
133	-3.063513	-3.062750	14.868803	14.869566	11.791866	11.792171	
134	-3.030483	-3.029720	14.872106	14.872869	11.798472	11.798777	
135	-2.991494	-2.990731	14.876005	14.876768	11.806270	11.806575	
136	-2.946570	-2.945808	14.880497	14.881260	11.815254	11.815560	
137	-2.895739	-2.894976	14.885580	14.886343	11.825421	11.825726	
138	-2.839030	-2.838267	14.891251	14.892014	11.836762	11.837068	
139	-2.776478	-2.775715	14.897506	14.898269	11.849273	11.849578	
140	-2.708121	-2.707358	14.904342	14.905105	11.862944	11.863249	
141	-2.633999	-2.633237	14.911754	14.912517	11.877769	11.878074	
142	-2.554158	-2.553395	14.919738	14.920501	11.893737	11.894042	
143	-2.468646	-2.467883	14.928290	14.929052	11.910839	11.911145	
144	-2.377513	-2.376750	14.937403	14.938166	11.929066	11.929371	
145	-2.280815	-2.280052	14.947073	14.947836	11.948405	11.948711	
146	-2.178611	-2.177848	14.957293	14.958056	11.968846	11.969152	
147	-2.070961	-2.070198	14.968058	14.968821	11.990376	11.990682	
148	-1.957930	-1.957167	14.979361	14.980124	12.012982	12.013288	
149	-1.839588	-1.838825	14.991195	14.991958	12.036651	12.036956	
150	-1.716004	-1.715241	15.003554	15.004317	12.061368	12.061673	
151	-1.587253	-1.586490	15.016429	15.017192	12.087118	12.087423	
152	-1.453414	-1.452651	15.029813	15.030576	12.113886	12.114191	
153	-1.314566	-1.313803	15.043698	15.044460	12.141655	12.141961	
154	-1.170793	-1.170030	15.058075	15.058838	12.170410	12.170715	
155	-1.022182	-1.021419	15.072936	15.073699	12.200132	12.200437	
156	-0.868822	-0.868059	15.088272	15.089035	12.230804	12.231109	
157	-0.710806	-0.710043	15.104074	15.104836	12.262407	12.262712	
158	-0.548229	-0.547466	15.120331	15.121094	12.294923	12.295228	
159	-0.381188	-0.380426	15.137035	15.137798	12.328331	12.328636	
160	-0.209785	-0.209023	15.154176	15.154939	12.362611	12.362917	
161	-0.034123	-0.033360	15.171742	15.172505	12.397744	12.398049	
162	0.145693	0.146456	15.189723	15.190486	12.433707	12.434012	
163	0.329554	0.330317	15.208110	15.208872	12.470479	12.470784	
164	0.517350	0.518112	15.226889	15.227652	12.508038	12.508344	
165	0.708966	0.709729	15.246051	15.246814	12.546362	12.546667	
166	0.904289	0.905052	15.265583	15.266346	12.585426	12.585732	
167	1.103200	1.103963	15.285474	15.286237	12.625209	12.625514	
168	1.305580	1.306343	15.305712	15.306475	12.665684	12.665990	
169	1.511306	1.512069	15.326285	15.327048	12.706830	12.707135	
170	1.720255	1.721018	15.347180	15.347943	12.748619	12.748925	
171	1.932300	1.933063	15.368384	15.369147	12.791029	12.791334	
172	2.147315	2.148078	15.389886	15.390649	12.834031	12.834337	
173	2.365169	2.365932	15.411671	15.412434	12.877602	12.877907	
174	2.585731	2.586494	15.433727	15.434490	12.921715	12.922020	
175	2.808869	2.809632	15.456041	15.456804	12.966342	12.966647	
176	3.034448	3.035211	15.478599	15.479362	13.011458	13.011763	
177	3.262332	3.263095	15.501387	15.502150	13.057035	13.057340	
178	3.492384	3.493147	15.524392	15.525155	13.103045	13.103350	
179	3.724465	3.725228	15.547601	15.548364	13.149461	13.149767	
180	3.958436	3.959199	15.570998	15.571761	13.196256	13.196561	
181	4.194155	4.194918	15.594570	15.595333	13.243399	13.243705	
182	4.431481	4.432243	15.618302	15.619065	13.290865	13.291170	
183	4.670270	4.671033	15.642181	15.642944	13.338622	13.338928	
184	4.910379	4.911142	15.666192	15.666955	13.386644	13.386949	
185	5.151663	5.152426	15.690320	15.691083	13.434901	13.435206	
186	5.393978	5.394741	15.714552	15.715315	13.483364	13.483669	
187	5.637176	5.637939	15.738872	15.739635	13.532004	13.532309	
188	5.881111	5.881874	15.763265	15.764028	13.580791	13.581096	
189	6.125637	6.126400	15.787718	15.788481	13.629696	13.630001	
190	6.370606	6.371369	15.812215	15.812978	13.678690	13.678995	
191	6.615870	6.616633	15.836741	15.837504	13.727742	13.728048	
192	6.861282	6.862045	15.861282	15.862045	13.776825	13.777130	
193	7.106695	7.107458	15.885824	15.886587	13.825907	13.826213	
194	7.351959	7.352722	15.910350	15.911113	13.874960	13.875265	
195	7.596928	7.597691	15.934847	15.935610	13.923954	13.924259	
196	7.841454	7.842217	15.959299	15.960062	13.972859	13.973164	
197	8.085389	8.086152	15.983693	15.984456	14.021646	14.021951	
198	8.328587	8.329350	16.008013	16.008776	14.070286	14.070591	
199	8.570901	8.571664	16.032244	16.033007	14.118749	14.119054	
200	8.812186	8.812949	16.056373	16.057136	14.167006	14.167311	
201	9.052295	9.053058	16.080384	16.081147	14.215027	14.215333	
202	9.291084	9.291847	16.104263	16.105025	14.262785	14.263090	
203	9.528410	9.529173	16.127995	16.128758	14.310250	14.310556	
204	9.764129	9.764892	16.151567	16.152330	14.357394	14.357699	
205	9.998100	9.998863	16.174964	16.175727	14.404188	14.404494	
206	10.230181	10.230944	16.198172	16.198935	14.450605	14.450910	
207	10.460233	10.460996	16.221177	16.221940	14.496615	14.496920	
208	10.688117	10.688880	16.243966	16.244729	14.542192	14.542497	
209	10.913695	10.914458	16.266524	16.267287	14.587308	14.587613	
210	11.136833	11.137596	16.288837	16.289600	14.631935	14.632240	
211	11.357396	11.358159	16.310894	16.311657	14.676048	14.676353	
212	11.575250	11.576013	16.332679	16.333442	14.719618	14.719924	
213	11.790264	11.791027	16.354181	16.354943	14.762621	14.762927	
214	12.002310	12.003073	16.375385	16.376148	14.805030	14.805336	
215	12.211259	12.212021	16.396280	16.397043	14.846820	14.847125	
216	12.416985	12.417748	16.416853	16.417616	14.887965	14.888271	
