#    itr              mu            ntot            mtot            etot
       1       81.625000        4.699341        0.507080      336.330525
       2       81.725000        4.699402        0.452423      336.606076
       3       81.785000        4.699341        0.420654      336.820237
       4       81.827000        4.699341        0.394287      336.928801
       5       81.866000        4.699829        0.371826      337.063331
       6       81.904000        4.699585        0.351440      337.157185
       7       81.928000        4.699341        0.333252      337.187969
       8       81.954000        4.699219        0.313171      337.217820
       9       81.981000        4.700439        0.296204      337.369337
      10       82.013000        4.700439        0.279114      337.509099
      11       82.029000        4.699951        0.263489      337.516120
      12       82.020000        4.699219        0.247742      337.460093
      13       82.020000        4.699219        0.231873      337.444152
      14       82.018000        4.699219        0.214783      337.482103
      15       82.011000        4.699341        0.195190      337.529120
      16       82.018000        4.699341        0.177856      337.577853
      17       82.008000        4.699097        0.159424      337.589196
      18       82.005000        4.699341        0.143188      337.620949
      19       82.012000        4.699341        0.126831      337.662310
      20       82.017000        4.699585        0.111328      337.703045
      21       82.023000        4.699341        0.098755      337.718322
      22       82.022000        4.700317        0.087769      337.792956
      23       82.030000        4.699097        0.077881      337.774635
      24       82.012000        4.699585        0.067627      337.730963
      25       82.022000        4.699097        0.059082      337.734583
      26       82.027000        4.699829        0.051392      337.763301
      27       82.030000        4.699585        0.045410      337.801260
      28       82.029000        4.699097        0.041260      337.746654
      29       82.019000        4.699097        0.036377      337.711101
      30       82.017000        4.700073        0.032227      337.793774
      31       82.036000        4.699829        0.028931      337.846795
      32       82.031000        4.699341        0.025269      337.789752
      33       82.026000        4.699341        0.022339      337.754335
      34       82.025000        4.700073        0.019287      337.814836
      35       82.034000        4.699829        0.016968      337.850664
      36       82.033000        4.699829        0.014282      337.832813
      37       82.031000        4.699829        0.012817      337.832956
      38       82.030000        4.700317        0.010620      337.873172
      39       82.037000        4.699097        0.008789      337.809688
      40       82.017000        4.699829        0.007690      337.778882
      41       82.030000        4.699829        0.006714      337.833288
      42       82.027000        4.699341        0.005005      337.792925
      43       82.020000        4.699585        0.003174      337.777304
      44       82.019000        4.699097        0.001953      337.755077
      45       82.012000        4.699097        0.001465      337.718830
      46       82.009000        4.699097        0.001465      337.718835
      47       82.009000        4.699097        0.001465      337.718835
