# n = 4.9 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       70.768000        4.899475        0.550262      286.245755
       2       69.161000        4.899597        0.403595      288.859453
       3       69.203000        4.899170        0.309021      289.246529
       4       69.242000        4.899170        0.235535      289.413606
       5       69.305000        4.899048        0.178101      289.527436
       6       69.350000        4.899292        0.132080      289.605307
       7       69.373000        4.900269        0.097168      289.730296
       8       69.399000        4.899048        0.070923      289.728181
       9       69.387000        4.899048        0.052612      289.665872
      10       69.378000        4.899780        0.038818      289.724105
      11       69.400000        4.899292        0.028320      289.738046
      12       69.393000        4.899048        0.019653      289.693248
      13       69.395000        4.899536        0.014771      289.713466
      14       69.407000        4.899536        0.011841      289.744331
      15       69.404000        4.899292        0.009033      289.727082
      16       69.398000        4.899048        0.006958      289.695386
      17       69.394000        4.899048        0.005493      289.680384
      18       69.396000        4.899048        0.004517      289.680618
      19       69.394000        4.899048        0.003540      289.680644
      20       69.394000        4.900024        0.003052      289.748434
      21       69.405000        4.899536        0.002808      289.774613
      22       69.396000        4.899048        0.002563      289.710706
      23       69.390000        4.899048        0.002563      289.680870
      24       69.390000        4.899048        0.002563      289.680870
