#    itr              mu            ntot            mtot            etot
       1       45.742676        4.199219        0.899295       41.482843
       2       18.526264        4.200867       -0.824679       37.925190
       3       18.591704        4.199951        0.769733       38.750743
       4       18.682595        4.200684       -0.727502       39.323593
       5       18.891367        4.200867        0.709854       39.758759
       6       18.965897        4.200562       -0.703220       39.913646
       7       18.992269        4.199890        0.699846       39.959495
       8       19.002577        4.199493       -0.696527       39.967394
       9       19.017859        4.200165        0.695480       40.021866
      10       19.025205        4.200165       -0.693541       40.033926
      11       19.019760        4.199219        0.689857       40.015378
      12       19.040410        4.199341       -0.690752       40.059021
