#    itr              mu            ntot            mtot            etot
       1       51.572000        4.199463        0.211243      175.400069
       2       51.639000        4.199707        0.128601      175.604161
       3       51.647000        4.199707        0.087341      175.673762
       4       51.653000        4.199463        0.063049      175.684271
       5       51.643000        4.199463        0.048889      175.684181
       6       51.648000        4.199463        0.040344      175.689833
       7       51.648000        4.200195        0.033386      175.730518
       8       51.650000        4.199463        0.027161      175.727961
       9       51.636000        4.199219        0.023621      175.683441
      10       51.630000        4.199097        0.020264      175.666740
      11       51.623000        4.199341        0.017456      175.674396
      12       51.623000        4.199341        0.014282      175.685896
      13       51.623000        4.200073        0.010986      175.724099
      14       51.632000        4.199097        0.008545      175.707314
      15       51.616000        4.199097        0.007812      175.663077
      16       51.617000        4.200073        0.007324      175.713515
      17       51.629000        4.199097        0.006348      175.707581
      18       51.619000        4.200073        0.005859      175.713587
      19       51.628000        4.199097        0.005371      175.707625
      20       51.618000        4.199829        0.004517      175.701017
      21       51.626000        4.199585        0.003662      175.721780
      22       51.623000        4.199585        0.002686      175.710671
      23       51.624000        4.199097        0.001465      175.685490
      24       51.620000        4.199097        0.000977      175.663291
      25       51.622000        4.199585        0.000732      175.688500
      26       51.628000        4.199585        0.000244      175.710711
      27       51.627000        4.199097        0.000000      175.685515
      28       51.621000        4.199097        0.000000      175.663301
      29       51.621000        4.199097        0.000000      175.663301
