#    itr              mu            ntot            mtot            etot
       1       16.190918        3.299896        1.349106      -11.142649
       2        8.411377        3.299530       -0.611685       -0.332472
       3        9.336599        3.299530        0.265070        2.439249
       4        9.582204        3.300537       -0.115231        3.045136
       5        9.642407        3.300842        0.050477        3.167403
       6        9.621430        3.299835       -0.020981        3.179695
       7        9.648593        3.300293        0.008682        3.181992
       8        9.645208        3.299652       -0.003815        3.179234
       9        9.649876        3.299835        0.001373        3.177557
      10        9.655086        3.300934       -0.000580        3.188383
      11        9.652449        3.299622        0.000198        3.183401
