#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.302750	-6.302750	-6.302750	-6.302750	-17.401123	-17.401123	
1	-6.302448	-6.302448	-6.299738	-6.299738	-17.396907	-17.396907	
2	-6.301545	-6.301545	-6.290704	-6.290704	-17.384259	-17.384259	
3	-6.300040	-6.300040	-6.275654	-6.275654	-17.363189	-17.363189	
4	-6.297934	-6.297934	-6.254597	-6.254597	-17.333709	-17.333709	
5	-6.295229	-6.295229	-6.227545	-6.227545	-17.295837	-17.295837	
6	-6.291926	-6.291926	-6.194515	-6.194515	-17.249594	-17.249594	
7	-6.288027	-6.288027	-6.155526	-6.155526	-17.195010	-17.195010	
8	-6.283535	-6.283535	-6.110602	-6.110602	-17.132117	-17.132117	
9	-6.278452	-6.278452	-6.059771	-6.059771	-17.060953	-17.060953	
10	-6.272781	-6.272781	-6.003062	-6.003062	-16.981561	-16.981561	
11	-6.266526	-6.266526	-5.940510	-5.940510	-16.893988	-16.893988	
12	-6.259690	-6.259690	-5.872153	-5.872153	-16.798288	-16.798288	
13	-6.252278	-6.252278	-5.798031	-5.798031	-16.694518	-16.694518	
14	-6.244294	-6.244294	-5.718190	-5.718190	-16.582740	-16.582740	
15	-6.235742	-6.235742	-5.632678	-5.632678	-16.463022	-16.463022	
16	-6.226629	-6.226629	-5.541545	-5.541545	-16.335437	-16.335437	
17	-6.216959	-6.216959	-5.444847	-5.444847	-16.200060	-16.200060	
18	-6.206739	-6.206739	-5.342643	-5.342643	-16.056973	-16.056973	
19	-6.195974	-6.195974	-5.234993	-5.234993	-15.906263	-15.906263	
20	-6.184671	-6.184671	-5.121962	-5.121962	-15.748021	-15.748021	
21	-6.172837	-6.172837	-5.003620	-5.003620	-15.582341	-15.582341	
22	-6.160478	-6.160478	-4.880036	-4.880036	-15.409324	-15.409324	
23	-6.147603	-6.147603	-4.751285	-4.751285	-15.229073	-15.229073	
24	-6.134219	-6.134219	-4.617446	-4.617446	-15.041698	-15.041698	
25	-6.120334	-6.120334	-4.478598	-4.478598	-14.847310	-14.847310	
26	-6.105957	-6.105957	-4.334825	-4.334825	-14.646028	-14.646028	
27	-6.091096	-6.091096	-4.186214	-4.186214	-14.437973	-14.437973	
28	-6.075760	-6.075760	-4.032854	-4.032854	-14.223269	-14.223269	
29	-6.059958	-6.059958	-3.874838	-3.874838	-14.002047	-14.002047	
30	-6.043701	-6.043701	-3.712261	-3.712261	-13.774439	-13.774439	
31	-6.026997	-6.026997	-3.545220	-3.545220	-13.540582	-13.540582	
32	-6.009856	-6.009856	-3.373817	-3.373817	-13.300618	-13.300618	
33	-5.992290	-5.992290	-3.198155	-3.198155	-13.054691	-13.054691	
34	-5.974309	-5.974309	-3.018339	-3.018339	-12.802948	-12.802948	
35	-5.955922	-5.955922	-2.834478	-2.834478	-12.545543	-12.545543	
36	-5.937143	-5.937143	-2.646682	-2.646682	-12.282629	-12.282629	
37	-5.917981	-5.917981	-2.455066	-2.455066	-12.014365	-12.014365	
38	-5.898449	-5.898449	-2.259743	-2.259743	-11.740913	-11.740913	
39	-5.878558	-5.878558	-2.060832	-2.060832	-11.462438	-11.462438	
40	-5.858320	-5.858320	-1.858452	-1.858452	-11.179106	-11.179106	
41	-5.837747	-5.837747	-1.652726	-1.652726	-10.891090	-10.891090	
42	-5.816852	-5.816852	-1.443777	-1.443777	-10.598561	-10.598561	
43	-5.795648	-5.795648	-1.231732	-1.231732	-10.301698	-10.301698	
44	-5.774146	-5.774146	-1.016717	-1.016717	-10.000677	-10.000677	
45	-5.752361	-5.752361	-0.798863	-0.798863	-9.695682	-9.695682	
46	-5.730305	-5.730305	-0.578301	-0.578301	-9.386894	-9.386894	
47	-5.707991	-5.707991	-0.355163	-0.355163	-9.074501	-9.074501	
48	-5.685433	-5.685433	-0.129584	-0.129584	-8.758691	-8.758691	
49	-5.662645	-5.662645	0.098300	0.098300	-8.439654	-8.439654	
50	-5.639639	-5.639639	0.328352	0.328352	-8.117581	-8.117581	
51	-5.616431	-5.616431	0.560433	0.560433	-7.792667	-7.792667	
52	-5.593034	-5.593034	0.794404	0.794404	-7.465109	-7.465109	
53	-5.569462	-5.569462	1.030123	1.030123	-7.135102	-7.135102	
54	-5.545730	-5.545730	1.267449	1.267449	-6.802846	-6.802846	
55	-5.521851	-5.521851	1.506238	1.506238	-6.468540	-6.468540	
56	-5.497840	-5.497840	1.746347	1.746347	-6.132388	-6.132388	
57	-5.473712	-5.473712	1.987631	1.987631	-5.794589	-5.794589	
58	-5.449480	-5.449480	2.229946	2.229946	-5.455350	-5.455350	
59	-5.425160	-5.425160	2.473144	2.473144	-5.114872	-5.114872	
60	-5.400767	-5.400767	2.717079	2.717079	-4.773363	-4.773363	
61	-5.376314	-5.376314	2.961605	2.961605	-4.431027	-4.431027	
62	-5.351817	-5.351817	3.206574	3.206574	-4.088070	-4.088070	
63	-5.327291	-5.327291	3.451838	3.451838	-3.744700	-3.744700	
64	-5.302750	-5.302750	3.697250	3.697250	-3.401123	-3.401123	
65	-5.278208	-5.278208	3.942663	3.942663	-3.057546	-3.057546	
66	-5.253682	-5.253682	4.187927	4.187927	-2.714176	-2.714176	
67	-5.229185	-5.229185	4.432896	4.432896	-2.371219	-2.371219	
68	-5.204732	-5.204732	4.677422	4.677422	-2.028883	-2.028883	
69	-5.180339	-5.180339	4.921357	4.921357	-1.687374	-1.687374	
70	-5.156019	-5.156019	5.164555	5.164555	-1.346896	-1.346896	
71	-5.131788	-5.131788	5.406869	5.406869	-1.007657	-1.007657	
72	-5.107659	-5.107659	5.648154	5.648154	-0.669859	-0.669859	
73	-5.083648	-5.083648	5.888263	5.888263	-0.333706	-0.333706	
74	-5.059769	-5.059769	6.127052	6.127052	0.000599	0.000599	
75	-5.036037	-5.036037	6.364378	6.364378	0.332856	0.332856	
76	-5.012465	-5.012465	6.600097	6.600097	0.662862	0.662862	
77	-4.989068	-4.989068	6.834068	6.834068	0.990421	0.990421	
78	-4.965860	-4.965860	7.066149	7.066149	1.315335	1.315335	
79	-4.942855	-4.942855	7.296201	7.296201	1.637407	1.637407	
80	-4.920066	-4.920066	7.524085	7.524085	1.956445	1.956445	
81	-4.897508	-4.897508	7.749664	7.749664	2.272255	2.272255	
82	-4.875195	-4.875195	7.972801	7.972801	2.584648	2.584648	
83	-4.853138	-4.853138	8.193364	8.193364	2.893436	2.893436	
84	-4.831353	-4.831353	8.411218	8.411218	3.198431	3.198431	
85	-4.809851	-4.809851	8.626232	8.626232	3.499452	3.499452	
86	-4.788647	-4.788647	8.838278	8.838278	3.796315	3.796315	
87	-4.767752	-4.767752	9.047227	9.047227	4.088844	4.088844	
88	-4.747179	-4.747179	9.252953	9.252953	4.376860	4.376860	
89	-4.726941	-4.726941	9.455332	9.455332	4.660192	4.660192	
90	-4.707050	-4.707050	9.654243	9.654243	4.938667	4.938667	
91	-4.687518	-4.687518	9.849566	9.849566	5.212119	5.212119	
92	-4.668356	-4.668356	10.041183	10.041183	5.480383	5.480383	
93	-4.649577	-4.649577	10.228979	10.228979	5.743297	5.743297	
94	-4.631191	-4.631191	10.412840	10.412840	6.000702	6.000702	
95	-4.613209	-4.613209	10.592656	10.592656	6.252445	6.252445	
96	-4.595643	-4.595643	10.768318	10.768318	6.498372	6.498372	
97	-4.578503	-4.578503	10.939721	10.939721	6.738336	6.738336	
98	-4.561799	-4.561799	11.106762	11.106762	6.972193	6.972193	
99	-4.545541	-4.545541	11.269339	11.269339	7.199801	7.199801	
100	-4.529739	-4.529739	11.427355	11.427355	7.421023	7.421023	
101	-4.514403	-4.514403	11.580715	11.580715	7.635727	7.635727	
102	-4.499542	-4.499542	11.729326	11.729326	7.843782	7.843782	
103	-4.485165	-4.485165	11.873098	11.873098	8.045064	8.045064	
104	-4.471280	-4.471280	12.011946	12.011946	8.239452	8.239452	
105	-4.457896	-4.457896	12.145786	12.145786	8.426827	8.426827	
106	-4.445021	-4.445021	12.274536	12.274536	8.607077	8.607077	
107	-4.432663	-4.432663	12.398120	12.398120	8.780095	8.780095	
108	-4.420828	-4.420828	12.516463	12.516463	8.945775	8.945775	
109	-4.409525	-4.409525	12.629493	12.629493	9.104017	9.104017	
110	-4.398760	-4.398760	12.737143	12.737143	9.254727	9.254727	
111	-4.388540	-4.388540	12.839348	12.839348	9.397814	9.397814	
112	-4.378870	-4.378870	12.936046	12.936046	9.533190	9.533190	
113	-4.369757	-4.369757	13.027178	13.027178	9.660776	9.660776	
114	-4.361206	-4.361206	13.112691	13.112691	9.780494	9.780494	
115	-4.353221	-4.353221	13.192532	13.192532	9.892271	9.892271	
116	-4.345809	-4.345809	13.266654	13.266654	9.996042	9.996042	
117	-4.338974	-4.338974	13.335011	13.335011	10.091742	10.091742	
