# n = 4.0 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       54.755000        3.999268        0.521057      181.380077
       2       55.224000        3.999268        0.296936      182.744886
       3       55.385000        3.999756        0.186584      183.172816
       4       55.443000        3.999023        0.127380      183.297465
       5       55.463000        3.999268        0.091858      183.331323
       6       55.500000        4.000488        0.069763      183.438817
       7       55.535000        3.999023        0.053162      183.432046
       8       55.532000        3.999146        0.040039      183.373426
       9       55.536000        3.999634        0.029297      183.411941
      10       55.552000        3.999146        0.021729      183.412279
      11       55.542000        3.999390        0.016968      183.402923
      12       55.552000        3.999390        0.013062      183.415757
      13       55.546000        3.999634        0.009521      183.430175
      14       55.556000        3.999390        0.006470      183.428926
      15       55.554000        3.999146        0.003906      183.403539
      16       55.548000        3.999146        0.002441      183.391187
      17       55.547000        3.999634        0.001221      183.418428
      18       55.550000        3.999146        0.000977      183.415674
      19       55.545000        3.999634        0.000732      183.418360
      20       55.551000        3.999146        0.000488      183.415593
      21       55.543000        3.999146        0.000000      183.391240
      22       55.542000        3.999146        0.000000      183.391158
      23       55.542000        3.999146        0.000000      183.391158
