#    itr              mu            ntot            mtot            etot
       1       20.891000        3.199280        2.800720      -17.978123
       2        9.352000        3.199219       -1.045776        3.322728
       3       10.155000        3.199097        0.369385        5.482839
       4       10.248000        3.199341       -0.126953        5.789134
       5       10.251000        3.199341        0.042969        5.828560
       6       10.274000        3.199097       -0.015381        5.830432
       7       10.274000        3.199097        0.003662        5.828864
       8       10.271000        3.199097       -0.000732        5.829052
       9       10.275000        3.199341        0.000488        5.831564
      10       10.277000        3.199341       -0.000488        5.833492
      11       10.277000        3.199341        0.000488        5.833492
