# n = 2.0 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       22.309000        1.999390        0.181030       34.378906
       2       22.315000        1.999146        0.066895       34.745686
       3       22.301000        1.999146        0.025391       34.771915
       4       22.308000        1.999390        0.009888       34.785451
       5       22.310000        1.999634        0.004639       34.798393
       6       22.310000        1.999634        0.003174       34.805729
       7       22.307000        1.999146        0.001953       34.795169
       8       22.303000        1.999634        0.001709       34.793267
       9       22.308000        1.999390        0.001587       34.800944
      10       22.306000        1.999390        0.001587       34.794386
      11       22.306000        1.999390        0.001587       34.794386
