#    itr              mu            ntot            mtot            etot
       1      -17.546000        1.599182        1.599182      -41.445391
       2       -0.336000        1.599243       -0.830322       -9.339835
       3       -0.994000        1.599731        0.401855       -8.238481
       4       -1.120000        1.599243       -0.192871       -7.936730
       5       -1.154000        1.599243        0.094727       -7.869328
       6       -1.172000        1.599243       -0.046875       -7.853677
       7       -1.176000        1.599731        0.021484       -7.850363
       8       -1.169000        1.599731       -0.011719       -7.846826
       9       -1.172000        1.599243        0.006348       -7.846259
      10       -1.179000        1.599243       -0.003418       -7.848821
      11       -1.177000        1.599487        0.002197       -7.848982
      12       -1.176000        1.599976       -0.000732       -7.848241
      13       -1.177000        1.599731        0.000488       -7.845274
      14       -1.179000        1.599243        0.000000       -7.846010
      15       -1.181000        1.599243        0.000000       -7.848631
      16       -1.181000        1.599243        0.000000       -7.848631
