#    itr              mu            ntot            mtot            etot
       1       21.820312        3.099274        1.447536      -22.682268
       2        9.112699        3.100281       -0.953052        0.436116
       3        9.911120        3.099701        0.565292        4.843223
       4       10.460123        3.100311       -0.325211        6.944483
       5       10.661115        3.099884        0.183567        7.701204
       6       10.772049        3.099640       -0.105666        7.951738
       7       10.793152        3.100037        0.058229        8.033824
       8       10.806896        3.100494       -0.032988        8.070381
       9       10.807697        3.099884        0.017532        8.076882
      10       10.813369        3.100800       -0.009475        8.083001
      11       10.814831        3.100769        0.004974        8.092557
      12       10.811650        3.099426       -0.003235        8.078121
      13       10.817728        3.100128        0.002274        8.073911
      14       10.814840        3.099487       -0.001801        8.072452
