#    itr              mu            ntot            mtot            etot
       1      -24.363281        0.599548        0.299774      -16.451126
       2       -9.022046        0.599854       -0.160461       -7.448060
       3       -8.749716        0.600464        0.104980       -7.277519
       4       -8.740468        0.599243       -0.068237       -7.224875
       5       -8.727421        0.600220        0.044556       -7.216870
       6       -8.720481        0.599487       -0.029297       -7.201896
       7       -8.719006        0.599731        0.019409       -7.201830
       8       -8.717683        0.599731       -0.012085       -7.200107
       9       -8.716496        0.600464        0.007568       -7.205802
      10       -8.715431        0.599731       -0.005005       -7.198281
      11       -8.719220        0.600708        0.003296       -7.207648
      12       -8.713129        0.600220       -0.002563       -7.202165
      13       -8.714782        0.599731        0.001831       -7.198487
