#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-9.407946	-9.644991	-9.407946	-9.644991	-19.973119	-20.193304	12.592089	12.355043	12.592089	12.355043	12.026891	11.806707	
1	-9.407645	-9.644690	-9.404934	-9.641979	-19.968903	-20.189087	12.589077	12.352032	12.591788	12.354742	12.026289	11.806105	
2	-9.406741	-9.643786	-9.395900	-9.632946	-19.956256	-20.176440	12.580043	12.342998	12.590884	12.353839	12.024482	11.804298	
3	-9.405236	-9.642281	-9.380850	-9.617896	-19.935186	-20.155370	12.564993	12.327948	12.589379	12.352334	12.021472	11.801288	
4	-9.403130	-9.640176	-9.359793	-9.596838	-19.905706	-20.125890	12.543936	12.306891	12.587273	12.350228	12.017261	11.797077	
5	-9.400425	-9.637471	-9.332741	-9.569786	-19.867833	-20.088017	12.516884	12.279839	12.584568	12.347523	12.011850	11.791666	
6	-9.397122	-9.634168	-9.299711	-9.536756	-19.821591	-20.041775	12.483854	12.246809	12.581265	12.344220	12.005244	11.785060	
7	-9.393223	-9.630269	-9.260722	-9.497768	-19.767006	-19.987191	12.444865	12.207820	12.577366	12.340321	11.997447	11.777262	
8	-9.388731	-9.625776	-9.215799	-9.452844	-19.704113	-19.924298	12.399942	12.162897	12.572874	12.335829	11.988462	11.768278	
9	-9.383648	-9.620693	-9.164967	-9.402013	-19.632949	-19.853134	12.349110	12.112065	12.567791	12.330746	11.978296	11.758111	
10	-9.377977	-9.615022	-9.108259	-9.345304	-19.553557	-19.773741	12.292402	12.055356	12.562120	12.325075	11.966954	11.746770	
11	-9.371722	-9.608767	-9.045707	-9.282752	-19.465984	-19.686169	12.229850	11.992805	12.555865	12.318820	11.954444	11.734259	
12	-9.364886	-9.601931	-8.977350	-9.214395	-19.370284	-19.590469	12.161493	11.924448	12.549029	12.311984	11.940772	11.720588	
13	-9.357474	-9.594519	-8.903228	-9.140274	-19.266514	-19.486698	12.087371	11.850326	12.541617	12.304572	11.925948	11.705764	
14	-9.349490	-9.586535	-8.823387	-9.060433	-19.154736	-19.374921	12.007530	11.770485	12.533633	12.296588	11.909980	11.689795	
15	-9.340939	-9.577984	-8.737875	-8.974920	-19.035019	-19.255203	11.922018	11.684973	12.525082	12.288036	11.892877	11.672693	
16	-9.331825	-9.568871	-8.646742	-8.883788	-18.907433	-19.127617	11.830885	11.593840	12.515968	12.278923	11.874651	11.654466	
17	-9.322156	-9.559201	-8.550045	-8.787090	-18.772056	-18.992241	11.734188	11.497142	12.506299	12.269253	11.855311	11.635127	
18	-9.311935	-9.548980	-8.447840	-8.684886	-18.628970	-18.849154	11.631983	11.394938	12.496078	12.259033	11.834870	11.614686	
19	-9.301170	-9.538215	-8.340191	-8.577236	-18.478260	-18.698444	11.524334	11.287288	12.485313	12.248268	11.813340	11.593156	
20	-9.289867	-9.526912	-8.227160	-8.464206	-18.320017	-18.540202	11.411303	11.174258	12.474010	12.236965	11.790734	11.570550	
21	-9.278033	-9.515078	-8.108818	-8.345863	-18.154338	-18.374522	11.292961	11.055916	12.462176	12.225131	11.767066	11.546881	
22	-9.265675	-9.502720	-7.985234	-8.222280	-17.981320	-18.201505	11.169377	10.932332	12.449818	12.212772	11.742349	11.522165	
23	-9.252799	-9.489845	-7.856484	-8.093529	-17.801070	-18.021254	11.040627	10.803582	12.436943	12.199897	11.716599	11.496415	
