#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	26.260359	-3.692377	26.260449	-3.692286	15.324719	-14.652851	48.713458	18.760722	48.713548	18.760812	47.640491	17.662922	
1	26.260655	-3.692081	26.263400	-3.689335	15.328912	-14.648658	48.710507	18.757771	48.713253	18.760517	47.639913	17.662343	
2	26.261540	-3.691196	26.272252	-3.680484	15.341488	-14.636082	48.701656	18.748920	48.712368	18.759632	47.638176	17.660607	
3	26.263014	-3.689722	26.286997	-3.665739	15.362440	-14.615129	48.686911	18.734175	48.710893	18.758157	47.635284	17.657715	
4	26.265077	-3.687658	26.307626	-3.645109	15.391755	-14.585814	48.666281	18.713545	48.708830	18.756094	47.631238	17.653669	
5	26.267728	-3.685008	26.334127	-3.618609	15.429415	-14.548154	48.639781	18.687045	48.706179	18.753444	47.626040	17.648471	
6	26.270964	-3.681772	26.366480	-3.586256	15.475397	-14.502173	48.607428	18.654692	48.702943	18.750207	47.619695	17.642125	
7	26.274784	-3.677952	26.404664	-3.548072	15.529672	-14.447897	48.569244	18.616508	48.699123	18.746387	47.612206	17.634636	
8	26.279186	-3.673550	26.448653	-3.504083	15.592208	-14.385361	48.525254	18.572519	48.694722	18.741986	47.603578	17.626009	
9	26.284166	-3.668570	26.498418	-3.454317	15.662966	-14.314603	48.475489	18.522753	48.689742	18.737006	47.593818	17.616248	
10	26.289722	-3.663014	26.553926	-3.398810	15.741903	-14.235666	48.419981	18.467245	48.684186	18.731450	47.582932	17.605362	
11	26.295850	-3.656886	26.615139	-3.337597	15.828971	-14.148599	48.358768	18.406032	48.678058	18.725322	47.570927	17.593357	
12	26.302547	-3.650189	26.682016	-3.270720	15.924115	-14.053455	48.291892	18.339156	48.671361	18.718625	47.557811	17.580241	
13	26.309808	-3.642928	26.754510	-3.198225	16.027278	-13.950292	48.219397	18.266661	48.664099	18.711364	47.543594	17.566024	
14	26.317629	-3.635107	26.832574	-3.120162	16.138397	-13.839173	48.141333	18.188597	48.656278	18.703542	47.528285	17.550715	
15	26.326006	-3.626730	26.916154	-3.036582	16.257403	-13.720167	48.057754	18.105018	48.647901	18.695165	47.511894	17.534324	
16	26.334933	-3.617803	27.005192	-2.947544	16.384223	-13.593347	47.968715	18.015980	48.638974	18.686238	47.494433	17.516863	
17	26.344405	-3.608331	27.099628	-2.853108	16.518780	-13.458790	47.874280	17.921544	48.629503	18.676767	47.475913	17.498344	
18	26.354416	-3.598320	27.199396	-2.753340	16.660991	-13.316579	47.774512	17.821776	48.619492	18.666756	47.456348	17.478778	
19	26.364960	-3.587776	27.304427	-2.648309	16.810768	-13.166801	47.669480	17.716745	48.608948	18.656212	47.435750	17.458181	
20	26.376030	-3.576706	27.414648	-2.538088	16.968021	-13.009549	47.559259	17.606523	48.597878	18.645142	47.414134	17.436565	
21	26.387620	-3.565116	27.529982	-2.422753	17.132651	-12.844919	47.443925	17.491189	48.586288	18.633552	47.391515	17.413945	
22	26.399723	-3.553013	27.650348	-2.302388	17.304558	-12.673011	47.323559	17.370823	48.574185	18.621449	47.367908	17.390339	
23	26.412331	-3.540405	27.775660	-2.177076	17.483637	-12.493932	47.198247	17.245512	48.561576	18.608841	47.343330	17.365760	
24	26.425437	-3.527299	27.905828	-2.046907	17.669777	-12.307792	47.068079	17.115343	48.548471	18.595735	47.317797	17.340228	
25	26.439033	-3.513703	28.040759	-1.911977	17.862864	-12.114705	46.933148	16.980412	48.534875	18.582139	47.291328	17.313758	
26	26.453110	-3.499626	28.180355	-1.772381	18.062779	-11.914791	46.793553	16.840817	48.520798	18.568062	47.263941	17.286371	
