# n = 5.4 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       85.271000        5.399353        0.300323      379.929178
       2       81.293000        5.399475        0.258881      382.406001
       3       81.266000        5.399170        0.232361      382.477999
       4       81.264000        5.399170        0.211853      382.505052
       5       81.260000        5.399414        0.195129      382.557506
       6       81.267000        5.399170        0.181091      382.581455
       7       81.259000        5.399658        0.169617      382.622171
       8       81.269000        5.399170        0.160828      382.633622
       9       81.259000        5.399658        0.152527      382.648194
      10       81.259000        5.399658        0.143982      382.693636
      11       81.265000        5.400146        0.138611      382.742422
      12       81.270000        5.399170        0.133240      382.704187
      13       81.254000        5.399170        0.128601      382.639085
      14       81.248000        5.399414        0.123108      382.663820
      15       81.247000        5.399414        0.118225      382.687116
      16       81.249000        5.399658        0.114685      382.710748
      17       81.254000        5.399170        0.111755      382.692337
      18       81.248000        5.399170        0.110046      382.659271
      19       81.248000        5.399658        0.107849      382.700448
      20       81.250000        5.399414        0.105286      382.717819
      21       81.248000        5.399170        0.102234      382.682189
      22       81.243000        5.399902        0.099670      382.726949
      23       81.247000        5.399658        0.098083      382.761498
      24       81.247000        5.399902        0.096008      382.765491
      25       81.248000        5.399658        0.093689      382.764198
      26       81.243000        5.399658        0.090759      382.748926
      27       81.239000        5.399170        0.087097      382.711075
      28       81.227000        5.399170        0.084656      382.678313
      29       81.229000        5.399658        0.081970      382.719450
      30       81.236000        5.399780        0.079468      382.766436
      31       81.234000        5.400757        0.075806      382.856085
      32       81.240000        5.399048        0.072021      382.789210
      33       81.214000        5.399780        0.068237      382.728011
      34       81.221000        5.399536        0.064941      382.762776
      35       81.216000        5.399292        0.061646      382.727124
      36       81.208000        5.399292        0.058960      382.711101
      37       81.207000        5.399292        0.055054      382.712325
      38       81.210000        5.399292        0.051636      382.714060
      39       81.207000        5.399292        0.048462      382.715463
      40       81.205000        5.399048        0.045898      382.696471
      41       81.203000        5.399292        0.043823      382.699679
      42       81.209000        5.399536        0.041260      382.737935
      43       81.209000        5.399048        0.039795      382.716657
      44       81.202000        5.399048        0.037354      382.682090
      45       81.203000        5.399536        0.034912      382.722289
      46       81.209000        5.399292        0.032593      382.738139
      47       81.203000        5.399780        0.030396      382.760841
      48       81.205000        5.399292        0.027710      382.756962
      49       81.198000        5.399048        0.025391      382.702684
      50       81.197000        5.399536        0.024658      382.725088
      51       81.203000        5.399048        0.023438      382.720688
      52       81.196000        5.399048        0.022461      382.685504
      53       81.197000        5.400024        0.021484      382.765125
      54       81.209000        5.399292        0.020142      382.776174
      55       81.197000        5.399048        0.018799      382.703917
      56       81.197000        5.399048        0.018311      382.686414
      57       81.199000        5.399536        0.018555      382.726135
