# n = 1.0 U  = 7.0 J = 1.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -2.959201        1.000244        0.083679       -5.912215
       2       -3.029001        1.000000        0.033020       -5.874918
       3       -3.043458        1.000366        0.013550       -5.873261
       4       -3.042657        1.000122        0.005127       -5.869753
       5       -3.043111        1.000122        0.003174       -5.870996
       6       -3.043481        1.000122        0.001709       -5.870975
       7       -3.041714        1.000122        0.000732       -5.871006
       8       -3.043347        1.000122        0.000244       -5.871004
       9       -3.042860        1.000122        0.000244       -5.871003
      10       -3.042860        1.000122        0.000244       -5.871003
