#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	41.418289	41.546005	41.418289	41.546005	30.351913	30.660904	
1	41.418590	41.546306	41.421301	41.549017	30.356130	30.665120	
2	41.419494	41.547210	41.430335	41.558051	30.368777	30.677768	
3	41.420999	41.548715	41.445385	41.573101	30.389847	30.698838	
4	41.423104	41.550821	41.466442	41.594158	30.419327	30.728318	
5	41.425810	41.553526	41.493494	41.621210	30.457200	30.766190	
6	41.429113	41.556829	41.526524	41.654240	30.503442	30.812433	
7	41.433012	41.560728	41.565513	41.693229	30.558026	30.867017	
8	41.437504	41.565220	41.610436	41.738152	30.620920	30.929910	
9	41.442587	41.570303	41.661268	41.788984	30.692084	31.001074	
10	41.448258	41.575974	41.717977	41.845693	30.771476	31.080466	
11	41.454513	41.582229	41.780529	41.908245	30.859049	31.168039	
12	41.461349	41.589065	41.848886	41.976602	30.954749	31.263739	
13	41.468761	41.596477	41.923007	42.050723	31.058519	31.367509	
14	41.476745	41.604461	42.002849	42.130565	31.170297	31.479287	
15	41.485296	41.613012	42.088361	42.216077	31.290014	31.599005	
16	41.494410	41.622126	42.179494	42.307210	31.417600	31.726590	
17	41.504079	41.631795	42.276192	42.403908	31.552977	31.861967	
18	41.514300	41.642016	42.378396	42.506112	31.696063	32.005054	
19	41.525065	41.652781	42.486046	42.613762	31.846773	32.155764	
20	41.536368	41.664084	42.599077	42.726793	32.005016	32.314006	
21	41.548202	41.675918	42.717419	42.845135	32.170696	32.479686	
22	41.560561	41.688277	42.841003	42.968719	32.343713	32.652703	
23	41.573436	41.701152	42.969754	43.097470	32.523964	32.832954	
24	41.586820	41.714536	43.103593	43.231309	32.711339	33.020329	
25	41.600704	41.728420	43.242441	43.370157	32.905726	33.214717	
26	41.615082	41.742798	43.386214	43.513930	33.107008	33.415998	
27	41.629943	41.757659	43.534825	43.662541	33.315063	33.624054	
28	41.645279	41.772995	43.688185	43.815901	33.529767	33.838758	
29	41.661080	41.788796	43.846201	43.973917	33.750990	34.059980	
30	41.677338	41.805054	44.008778	44.136494	33.978598	34.287588	
31	41.694042	41.821758	44.175818	44.303534	34.212454	34.521445	
32	41.711182	41.838898	44.347221	44.474937	34.452419	34.761409	
33	41.728749	41.856465	44.522884	44.650600	34.698346	35.007336	
34	41.746730	41.874446	44.702700	44.830416	34.950088	35.259079	
35	41.765116	41.892832	44.886561	45.014277	35.207494	35.516484	
36	41.783896	41.911612	45.074356	45.202072	35.470407	35.779398	
37	41.803058	41.930774	45.265973	45.393689	35.738671	36.047662	
38	41.822590	41.950306	45.461296	45.589012	36.012123	36.321114	
39	41.842481	41.970197	45.660207	45.787923	36.290599	36.599589	
40	41.862719	41.990435	45.862587	45.990303	36.573930	36.882921	
