#    itr              mu            ntot            mtot            etot
       1       69.811000        5.799377        0.200623      187.889882
       2       29.601000        5.799377       -0.137146      109.953811
       3       29.561000        5.799255        0.094543      109.970507
       4       29.533000        5.799011       -0.062073      109.968885
       5       29.512000        5.799744        0.037903      109.990179
       6       29.505000        5.799072       -0.023438      109.986561
       7       29.495000        5.799072        0.013184      109.974432
       8       29.502000        5.799805       -0.009521      109.996309
       9       29.502000        5.799316        0.005127      109.996095
      10       29.499000        5.799316       -0.002197      109.986710
      11       29.505000        5.799561        0.001953      109.993926
      12       29.507000        5.800049       -0.001465      110.013046
      13       29.508000        5.799072        0.000488      109.993655
      14       29.505000        5.799072       -0.000488      109.974811
      15       29.505000        5.799072        0.000488      109.974811
