#    itr              mu            ntot            mtot            etot
       1       26.250000        4.100128        0.949323       17.755756
       2       13.565094        4.100342       -0.572566       16.650696
       3       14.086648        4.099915        0.361126       18.139438
       4       14.262402        4.099304       -0.240162       18.663076
       5       14.327668        4.099670        0.167459       18.878257
       6       14.362384        4.100800       -0.121510       18.986104
       7       14.386747        4.099365        0.090543       19.017660
       8       14.380295        4.099731       -0.071359       19.031635
       9       14.399497        4.099915        0.056877       19.051169
      10       14.403805        4.099060       -0.045770       19.042575
      11       14.414980        4.099243        0.037154       19.046870
      12       14.408986        4.100037       -0.030477       19.060058
      13       14.414005        4.099548        0.025207       19.062016
      14       14.416126        4.100891       -0.019678       19.076416
      15       14.418405        4.099152        0.014723       19.072736
      16       14.420854        4.099792       -0.012179       19.060882
      17       14.423486        4.099487        0.010345       19.062221
      18       14.419760        4.100464       -0.008896       19.072874
      19       14.422311        4.099731        0.006363       19.070929
      20       14.425052        4.100464       -0.004562       19.079567
      21       14.421442        4.100952        0.002747       19.088922
      22       14.424118        4.099731       -0.002090       19.075563
      23       14.426994        4.100616        0.001770       19.077252
