#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.148743	-4.135925	-4.148743	-4.135925	-14.715698	-14.710571	
1	-4.148441	-4.135624	-4.145731	-4.132913	-14.711482	-14.706355	
2	-4.147538	-4.134721	-4.136697	-4.123880	-14.698835	-14.693708	
3	-4.146033	-4.133216	-4.121647	-4.108830	-14.677765	-14.672638	
4	-4.143927	-4.131110	-4.100590	-4.087773	-14.648284	-14.643157	
5	-4.141222	-4.128405	-4.073538	-4.060721	-14.610412	-14.605285	
6	-4.137919	-4.125102	-4.040508	-4.027690	-14.564169	-14.559042	
7	-4.134020	-4.121203	-4.001519	-3.988702	-14.509585	-14.504458	
8	-4.129528	-4.116711	-3.956595	-3.943778	-14.446692	-14.441565	
9	-4.124445	-4.111627	-3.905764	-3.892947	-14.375528	-14.370401	
10	-4.118774	-4.105957	-3.849055	-3.836238	-14.296136	-14.291009	
11	-4.112519	-4.099701	-3.786503	-3.773686	-14.208563	-14.203436	
12	-4.105683	-4.092866	-3.718146	-3.705329	-14.112863	-14.107736	
13	-4.098271	-4.085453	-3.644024	-3.631207	-14.009093	-14.003966	
14	-4.090287	-4.077469	-3.564183	-3.551366	-13.897315	-13.892188	
15	-4.081735	-4.068918	-3.478671	-3.465853	-13.777597	-13.772470	
16	-4.072622	-4.059805	-3.387538	-3.374721	-13.650012	-13.644885	
17	-4.062952	-4.050135	-3.290840	-3.278023	-13.514635	-13.509508	
18	-4.052732	-4.039915	-3.188636	-3.175818	-13.371548	-13.366421	
19	-4.041967	-4.029150	-3.080986	-3.068168	-13.220838	-13.215712	
20	-4.030664	-4.017847	-2.967955	-2.955138	-13.062596	-13.057469	
21	-4.018830	-4.006012	-2.849613	-2.836795	-12.896916	-12.891789	
22	-4.006471	-3.993654	-2.726029	-2.713211	-12.723899	-12.718772	
23	-3.993596	-3.980779	-2.597278	-2.584461	-12.543648	-12.538521	
24	-3.980212	-3.967395	-2.463439	-2.450621	-12.356273	-12.351146	
25	-3.966327	-3.953510	-2.324591	-2.311773	-12.161886	-12.156759	
26	-3.951950	-3.939133	-2.180818	-2.168001	-11.960604	-11.955477	
27	-3.937089	-3.924272	-2.032207	-2.019390	-11.752548	-11.747421	
28	-3.921753	-3.908936	-1.878847	-1.866030	-11.537845	-11.532718	
29	-3.905952	-3.893134	-1.720831	-1.708014	-11.316622	-11.311495	
30	-3.889694	-3.876876	-1.558254	-1.545437	-11.089014	-11.083887	
31	-3.872990	-3.860172	-1.391214	-1.378396	-10.855157	-10.850030	
32	-3.855849	-3.843032	-1.219810	-1.206993	-10.615193	-10.610066	
33	-3.838283	-3.825466	-1.044148	-1.031331	-10.369266	-10.364139	
34	-3.820302	-3.807484	-0.864332	-0.851515	-10.117524	-10.112397	
35	-3.801916	-3.789098	-0.680471	-0.667654	-9.860118	-9.854991	
36	-3.783136	-3.770319	-0.492676	-0.479858	-9.597204	-9.592077	
37	-3.763974	-3.751157	-0.301059	-0.288241	-9.328941	-9.323814	
38	-3.744442	-3.731625	-0.105736	-0.092918	-9.055489	-9.050362	
39	-3.724551	-3.711733	0.093175	0.105993	-8.777013	-8.771886	
40	-3.704313	-3.691496	0.295555	0.308372	-8.493682	-8.488555	
41	-3.683740	-3.670923	0.501281	0.514099	-8.205665	-8.200538	
42	-3.662845	-3.650028	0.710230	0.723047	-7.913137	-7.908010	
43	-3.641641	-3.628823	0.922275	0.935093	-7.616273	-7.611146	
44	-3.620139	-3.607322	1.137290	1.150107	-7.315253	-7.310126	
45	-3.598354	-3.585537	1.355144	1.367961	-7.010257	-7.005130	
46	-3.576298	-3.563480	1.575706	1.588524	-6.701470	-6.696343	
47	-3.553984	-3.541167	1.798844	1.811662	-6.389077	-6.383950	
48	-3.531426	-3.518609	2.024423	2.037240	-6.073266	-6.068139	
49	-3.508638	-3.495820	2.252307	2.265124	-5.754229	-5.749102	
50	-3.485633	-3.472815	2.482359	2.495176	-5.432156	-5.427029	
51	-3.462424	-3.449607	2.714440	2.727257	-5.107243	-5.102116	
52	-3.439027	-3.426210	2.948411	2.961228	-4.779684	-4.774557	
53	-3.415455	-3.402638	3.184130	3.196947	-4.449677	-4.444550	
54	-3.391723	-3.378905	3.421456	3.434273	-4.117421	-4.112294	
55	-3.367844	-3.355027	3.660245	3.673062	-3.783116	-3.777989	
56	-3.343833	-3.331016	3.900354	3.913171	-3.446963	-3.441836	
57	-3.319705	-3.306887	4.141638	4.154456	-3.109165	-3.104038	
58	-3.295473	-3.282656	4.383953	4.396770	-2.769925	-2.764798	
59	-3.271153	-3.258336	4.627151	4.639968	-2.429448	-2.424321	
60	-3.246760	-3.233942	4.871086	4.883903	-2.087938	-2.082811	
61	-3.222307	-3.209490	5.115612	5.128429	-1.745602	-1.740475	
62	-3.197810	-3.184993	5.360581	5.373398	-1.402646	-1.397519	
63	-3.173284	-3.160467	5.605845	5.618662	-1.059275	-1.054148	
64	-3.148743	-3.135925	5.851257	5.864075	-0.715698	-0.710571	
65	-3.124201	-3.111384	6.096670	6.109487	-0.372121	-0.366994	
66	-3.099675	-3.086858	6.341934	6.354751	-0.028751	-0.023624	
67	-3.075178	-3.062361	6.586903	6.599720	0.314206	0.319333	
68	-3.050726	-3.037908	6.831429	6.844246	0.656542	0.661669	
69	-3.026332	-3.013515	7.075364	7.088181	0.998051	1.003178	
70	-3.002012	-2.989195	7.318562	7.331379	1.338528	1.343655	
71	-2.977781	-2.964963	7.560876	7.573694	1.677768	1.682895	
72	-2.953652	-2.940835	7.802161	7.814978	2.015566	2.020693	
73	-2.929641	-2.916824	8.042270	8.055087	2.351719	2.356846	
74	-2.905762	-2.892945	8.281059	8.293877	2.686024	2.691151	
75	-2.882030	-2.869213	8.518385	8.531202	3.018280	3.023407	
76	-2.858458	-2.845641	8.754104	8.766921	3.348287	3.353414	
77	-2.835061	-2.822244	8.988075	9.000892	3.675846	3.680973	
78	-2.811853	-2.799035	9.220156	9.232973	4.000760	4.005887	
79	-2.788848	-2.776030	9.450208	9.463025	4.322832	4.327959	
80	-2.766059	-2.753242	9.678092	9.690909	4.641870	4.646997	
81	-2.743501	-2.730684	9.903670	9.916488	4.957680	4.962807	
82	-2.721188	-2.708370	10.126808	10.139626	5.270073	5.275200	
83	-2.699131	-2.686314	10.347371	10.360188	5.578860	5.583987	
84	-2.677346	-2.664529	10.565225	10.578042	5.883856	5.888983	
85	-2.655844	-2.643027	10.780239	10.793057	6.184876	6.190003	
86	-2.634640	-2.621823	10.992285	11.005102	6.481740	6.486867	
87	-2.613745	-2.600928	11.201234	11.214051	6.774268	6.779395	
88	-2.593172	-2.580355	11.406960	11.419777	7.062285	7.067412	
89	-2.572934	-2.560117	11.609339	11.622157	7.345616	7.350743	
90	-2.553043	-2.540226	11.808250	11.821068	7.624092	7.629219	
91	-2.533511	-2.520694	12.003573	12.016391	7.897544	7.902671	
92	-2.514349	-2.501532	12.195190	12.208008	8.165808	8.170935	
93	-2.495570	-2.482752	12.382986	12.395803	8.428722	8.433849	
94	-2.477184	-2.464366	12.566847	12.579664	8.686127	8.691254	
95	-2.459202	-2.446385	12.746663	12.759480	8.937869	8.942996	
96	-2.441636	-2.428819	12.922325	12.935143	9.183797	9.188924	
97	-2.424496	-2.411678	13.093728	13.106546	9.423761	9.428888	
98	-2.407792	-2.394974	13.260769	13.273586	9.657618	9.662744	
99	-2.391534	-2.378716	13.423346	13.436163	9.885226	9.890353	
100	-2.375732	-2.362915	13.581362	13.594179	10.106448	10.111575	
101	-2.360396	-2.347579	13.734722	13.747539	10.321152	10.326279	
102	-2.345535	-2.332718	13.883333	13.896150	10.529207	10.534334	
103	-2.331158	-2.318340	14.027105	14.039923	10.730489	10.735616	
104	-2.317273	-2.304456	14.165953	14.178771	10.924876	10.930003	
105	-2.303889	-2.291072	14.299793	14.312610	11.112252	11.117379	
106	-2.291014	-2.278197	14.428543	14.441361	11.292502	11.297629	
107	-2.278656	-2.265838	14.552127	14.564945	11.465520	11.470647	
108	-2.266821	-2.254004	14.670470	14.683287	11.631199	11.636326	
109	-2.255518	-2.242701	14.783500	14.796318	11.789442	11.794569	
110	-2.244753	-2.231936	14.891150	14.903968	11.940152	11.945279	
111	-2.234533	-2.221716	14.993355	15.006172	12.083238	12.088365	
112	-2.224863	-2.212046	15.090053	15.102870	12.218615	12.223742	
113	-2.215750	-2.202932	15.181185	15.194003	12.346201	12.351328	
114	-2.207199	-2.194381	15.266698	15.279515	12.465919	12.471046	
115	-2.199214	-2.186397	15.346539	15.359357	12.577696	12.582823	
116	-2.191802	-2.178985	15.420661	15.433478	12.681466	12.686593	
117	-2.184967	-2.172149	15.489018	15.501835	12.777167	12.782294	
118	-2.178711	-2.165894	15.551570	15.564387	12.864739	12.869866	
