#    itr              mu            ntot            mtot            etot
       1       -4.932129        2.000244        0.997955      -29.107868
       2        0.115862        2.000000       -0.392761      -11.910033
       3       -0.193405        1.999634        0.146729      -10.489517
       4       -0.223763        1.999878       -0.055298      -10.270622
       5       -0.229456        2.000122        0.021484      -10.239314
       6       -0.230523        1.999878       -0.006714      -10.234027
       7       -0.221110        1.999878        0.003052      -10.234419
       8       -0.219418        2.000122       -0.001709      -10.234426
       9       -0.219114        2.000671        0.000519      -10.233686
      10       -0.219060        2.000610        0.000000      -10.231129
