#    itr              mu            ntot            mtot            etot
       1       45.410000        3.999268        0.171692      143.240390
       2       45.487000        3.999268        0.094055      143.360376
       3       45.523000        3.999268        0.055725      143.397936
       4       45.548000        3.999146        0.032227      143.404426
       5       45.553000        3.999390        0.019409      143.416198
       6       45.562000        3.999878        0.011841      143.449650
       7       45.561000        3.999146        0.006836      143.436637
       8       45.555000        3.999146        0.004395      143.407500
       9       45.556000        3.999146        0.002930      143.407573
      10       45.555000        3.999634        0.001709      143.429842
      11       45.562000        3.999146        0.001465      143.427020
      12       45.556000        3.999146        0.000977      143.407542
      13       45.556000        3.999146        0.000977      143.407476
      14       45.556000        3.999146        0.000977      143.407476
