#    itr              mu            ntot            mtot            etot
       1        0.518000        2.599060        2.599060      -25.623612
       2        4.328000        2.599243       -0.684082       -7.405618
       3        4.449000        2.599487        0.175049       -6.185289
       4        4.442000        2.599243       -0.043945       -6.101061
       5        4.463000        2.599243        0.014648       -6.096747
       6        4.467000        2.599487       -0.005127       -6.094908
       7        4.465000        2.599976        0.001709       -6.091409
       8        4.466000        2.599731       -0.000977       -6.089892
       9        4.466000        2.599243        0.000488       -6.093338
      10        4.465000        2.599243       -0.000488       -6.096004
      11        4.465000        2.599243        0.000488       -6.096004
