#    itr              mu            ntot            mtot            etot
       1       -4.896240        2.200043        1.097007      -32.372405
       2        2.522025        2.199158       -0.521149      -10.086941
       3        2.250337        2.200073        0.234741       -7.868212
       4        2.266236        2.200562       -0.101685       -7.353730
       5        2.235698        2.200348        0.044937       -7.247886
       6        2.268665        2.200287       -0.019516       -7.230143
       7        2.239986        2.200439        0.008850       -7.225728
       8        2.237788        2.200806       -0.003906       -7.223553
       9        2.243490        2.200806        0.001953       -7.221374
      10        2.234396        2.199280       -0.001251       -7.224797
      11        2.237343        2.200806        0.000977       -7.229944
