#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	21.491351	15.992098	21.491351	15.992100	10.496347	5.242868	43.508649	38.009396	43.508649	38.009397	42.503653	37.250174	
1	21.491652	15.992399	21.494361	15.995109	10.500563	5.247084	43.505639	38.006388	43.508348	38.009095	42.503052	37.249573	
2	21.492555	15.993302	21.503387	16.004136	10.513208	5.259729	43.496613	37.997361	43.507445	38.008192	42.501246	37.247767	
3	21.494058	15.994805	21.518425	16.019174	10.534275	5.280796	43.481575	37.982323	43.505941	38.006688	42.498239	37.244760	
4	21.496163	15.996910	21.539466	16.040214	10.563752	5.310273	43.460534	37.961283	43.503837	38.004584	42.494032	37.240553	
5	21.498866	15.999613	21.566496	16.067245	10.601619	5.348140	43.433504	37.934252	43.501134	38.001881	42.488626	37.235147	
6	21.502166	16.002913	21.599500	16.100249	10.647856	5.394377	43.400500	37.901248	43.497834	37.998581	42.482026	37.228547	
7	21.506062	16.006809	21.638458	16.139206	10.702433	5.448954	43.361543	37.862291	43.493938	37.994685	42.474236	37.220757	
8	21.510551	16.011298	21.683345	16.184093	10.765317	5.511838	43.316655	37.817404	43.489449	37.990196	42.465259	37.211780	
9	21.515630	16.016377	21.734135	16.234883	10.836472	5.582993	43.265865	37.766614	43.484370	37.985117	42.455103	37.201624	
10	21.521296	16.022043	21.790797	16.291545	10.915854	5.662375	43.209203	37.709952	43.478704	37.979451	42.443771	37.190292	
11	21.527546	16.028293	21.853296	16.354045	11.003414	5.749935	43.146704	37.647452	43.472453	37.973200	42.431273	37.177794	
12	21.534377	16.035124	21.921596	16.422344	11.099102	5.845623	43.078404	37.579153	43.465623	37.966370	42.417614	37.164135	
13	21.541783	16.042530	21.995654	16.496402	11.202858	5.949379	43.004346	37.505095	43.458217	37.958964	42.402804	37.149325	
14	21.549761	16.050508	22.075426	16.576174	11.314620	6.061141	42.924575	37.425323	43.450239	37.950986	42.386851	37.133372	
15	21.558305	16.059052	22.160863	16.661611	11.434321	6.180842	42.839137	37.339886	43.441695	37.942442	42.369766	37.116287	
16	21.567411	16.068158	22.251913	16.752662	11.561889	6.308410	42.748087	37.248835	43.432589	37.933336	42.351557	37.098078	
17	21.577073	16.077820	22.348523	16.849271	11.697246	6.443767	42.651477	37.152226	43.422927	37.923674	42.332237	37.078758	
18	21.587286	16.088033	22.450632	16.951380	11.840312	6.586833	42.549368	37.050117	43.412714	37.913461	42.311816	37.058337	
19	21.598042	16.098789	22.558179	17.058928	11.991000	6.737521	42.441821	36.942569	43.401958	37.902705	42.290308	37.036829	
20	21.609336	16.110083	22.671099	17.171848	12.149220	6.895741	42.328901	36.829649	43.390664	37.891411	42.267725	37.014246	
21	21.621161	16.121908	22.789324	17.290072	12.314875	7.061396	42.210676	36.711424	43.378839	37.879586	42.244081	36.990602	
22	21.633509	16.134256	22.912782	17.413530	12.487866	7.234387	42.087219	36.587967	43.366491	37.867238	42.219390	36.965911	
23	21.646374	16.147121	23.041397	17.542145	12.668090	7.414611	41.958603	36.459352	43.353626	37.854373	42.193668	36.940189	
24	21.659747	16.160494	23.175092	17.675840	12.855436	7.601957	41.824908	36.325657	43.340253	37.841000	42.166929	36.913450	
25	21.673621	16.174368	23.313785	17.814534	13.049793	7.796314	41.686215	36.186963	43.326379	37.827126	42.139190	36.885711	
26	21.687986	16.188733	23.457393	17.958142	13.251043	7.997564	41.542607	36.043355	43.312014	37.812761	42.110467	36.856988	
27	21.702835	16.203582	23.605828	18.106577	13.459064	8.205585	41.394172	35.894920	43.297165	37.797912	42.080778	36.827299	
28	21.718159	16.218906	23.759000	18.259749	13.673733	8.420254	41.241000	35.741748	43.281841	37.782588	42.050142	36.796663	
29	21.733947	16.234694	23.916816	18.417564	13.894918	8.641439	41.083184	35.583933	43.266053	37.766800	42.018576	36.765097	
30	21.750192	16.250939	24.079179	18.579927	14.122487	8.869008	40.920821	35.421570	43.249808	37.750555	41.986099	36.732620	
31	21.766882	16.267629	24.245990	18.746739	14.356303	9.102824	40.754010	35.254758	43.233118	37.733865	41.952732	36.699253	
32	21.784008	16.284755	24.417149	18.917897	14.596225	9.342746	40.582851	35.083600	43.215992	37.716739	41.918494	36.665015	
33	21.801560	16.302307	24.592549	19.093298	14.842108	9.588629	40.407451	34.908199	43.198440	37.699187	41.883406	36.629927	
34	21.819526	16.320273	24.772085	19.272833	15.093804	9.840325	40.227915	34.728664	43.180474	37.681221	41.847489	36.594010	
35	21.837897	16.338644	24.955646	19.456394	15.351161	10.097682	40.044354	34.545103	43.162103	37.662850	41.810765	36.557286	
36	21.856661	16.357408	25.143119	19.643867	15.614024	10.360545	39.856881	34.357630	43.143339	37.644086	41.773257	36.519778	
37	21.875806	16.376553	25.334390	19.835138	15.882234	10.628755	39.665610	34.166359	43.124194	37.624941	41.734987	36.481508	
38	21.895322	16.396069	25.529340	20.030088	16.155631	10.902152	39.470660	33.971409	43.104678	37.605425	41.695977	36.442498	
39	21.915196	16.415943	25.727850	20.228598	16.434049	11.180570	39.272150	33.772899	43.084804	37.585551	41.656253	36.402774	
40	21.935417	16.436164	25.929796	20.430544	16.717320	11.463841	39.070204	33.570953	43.064583	37.565330	41.615837	36.362358	
41	21.955972	16.456719	26.135053	20.635802	17.005274	11.751795	38.864947	33.365695	43.044028	37.544775	41.574755	36.321276	
42	21.976849	16.477596	26.343494	20.844242	17.297736	12.044257	38.656506	33.157255	43.023151	37.523898	41.533031	36.279552	
43	21.998035	16.498782	26.554987	21.055736	17.594531	12.341052	38.445013	32.945761	43.001965	37.502712	41.490690	36.237211	
44	22.019518	16.520265	26.769400	21.270149	17.895480	12.642001	38.230600	32.731348	42.980482	37.481229	41.447759	36.194280	
45	22.041285	16.542032	26.986597	21.487346	18.200401	12.946922	38.013403	32.514151	42.958715	37.459462	41.404263	36.150784	
46	22.063322	16.564069	27.206439	21.707187	18.509111	13.255632	37.793561	32.294309	42.936678	37.437425	41.360228	36.106749	
47	22.085616	16.586363	27.428784	21.929533	18.821423	13.567944	37.571216	32.071964	42.914384	37.415131	41.315682	36.062203	
48	22.108154	16.608901	27.653488	22.154236	19.137148	13.883669	37.346512	31.847261	42.891846	37.392593	41.270651	36.017172	
49	22.130922	16.631669	27.880401	22.381149	19.456097	14.202618	37.119599	31.620347	42.869078	37.369825	41.225162	35.971683	
50	22.153907	16.654654	28.109371	22.610119	19.778077	14.524598	36.890629	31.391378	42.846093	37.346840	41.179244	35.925765	
51	22.177094	16.677841	28.340239	22.840988	20.102894	14.849415	36.659761	31.160509	42.822906	37.323653	41.132925	35.879446	
52	22.200470	16.701217	28.572843	23.073591	20.430353	15.176874	36.427157	30.927906	42.799530	37.300277	41.086231	35.832752	
53	22.224021	16.724768	28.807010	23.307758	20.760254	15.506775	36.192990	30.693738	42.775979	37.276726	41.039193	35.785714	
54	22.247732	16.748479	29.042560	23.543309	21.092400	15.838921	35.957440	30.458188	42.752268	37.253015	40.991838	35.738359	
55	22.271590	16.772336	29.279300	23.780048	21.426590	16.173111	35.720700	30.221449	42.728410	37.229157	40.944195	35.690716	
56	22.295579	16.796325	29.517018	24.017767	21.762623	16.509144	35.482982	29.983730	42.704421	37.205168	40.896293	35.642814	
57	22.319685	16.820432	29.755481	24.256229	22.100295	16.846816	35.244519	29.745267	42.680315	37.181062	40.848162	35.594683	
58	22.343894	16.844641	29.994418	24.495166	22.439403	17.185924	35.005582	29.506331	42.656106	37.156853	40.799831	35.546352	
59	22.368191	16.868938	30.233505	24.734253	22.779742	17.526263	34.766495	29.267244	42.631809	37.132556	40.751330	35.497851	
60	22.392562	16.893309	30.472334	24.973083	23.121107	17.867628	34.527666	29.028414	42.607438	37.108185	40.702687	35.449208	
61	22.416992	16.917739	30.710359	25.211107	23.463292	18.209813	34.289641	28.790390	42.583008	37.083755	40.653933	35.400454	
62	22.441466	16.942213	30.946788	25.447537	23.806090	18.552611	34.053212	28.553960	42.558534	37.059281	40.605098	35.351619	
63	22.465969	16.966716	31.180378	25.681127	24.149293	18.895814	33.819622	28.320370	42.534031	37.034778	40.556212	35.302733	
64	22.490487	16.991234	31.408968	25.909717	24.492696	19.239217	33.591032	28.091780	42.509513	37.010260	40.507304	35.253825	
65	22.515005	17.015752	31.628362	26.129110	24.836089	19.582610	33.371638	27.872386	42.484995	36.985742	40.458405	35.204926	
66	22.539508	17.040255	31.829358	26.330107	25.179267	19.925788	33.170642	27.671390	42.460492	36.961239	40.409545	35.156066	
67	22.563981	17.064728	31.989869	26.490618	25.522020	20.268541	33.010131	27.510879	42.436019	36.936766	40.360755	35.107276	
68	22.588410	17.089157	32.063258	26.564007	25.864143	20.610664	32.936742	27.437490	42.411590	36.912337	40.312063	35.058584	
69	22.612780	17.113527	32.990483	27.491232	26.205427	20.951948	32.009517	26.510265	42.387220	36.887967	40.263501	35.010022	
70	22.637076	17.137823	33.139315	27.640063	26.545668	21.292189	31.860685	26.361433	42.362924	36.863671	40.215098	34.961619	
71	22.661284	17.162031	33.333012	27.833760	26.884658	21.631179	31.666988	26.167736	42.338716	36.839463	40.166885	34.913406	
72	22.685388	17.186135	33.546216	28.046964	27.222192	21.968713	31.453784	25.954533	42.314612	36.815359	40.118892	34.865413	
73	22.709375	17.210122	33.768409	28.269157	27.558066	22.304587	31.231591	25.732340	42.290625	36.791372	40.071148	34.817669	
74	22.733230	17.233977	33.994886	28.495634	27.892077	22.638598	31.005114	25.505863	42.266769	36.767516	40.023685	34.770206	
75	22.756939	17.257686	34.223271	28.724020	28.224022	22.970543	30.776729	25.277477	42.243061	36.743808	39.976532	34.723053	
76	22.780488	17.281235	34.452223	28.952972	28.553698	23.300219	30.547777	25.048525	42.219512	36.720259	39.929718	34.676239	
77	22.803861	17.304608	34.680903	29.181652	28.880907	23.627428	30.319097	24.819845	42.196139	36.696886	39.883274	34.629795	
78	22.827045	17.327792	34.908740	29.409489	29.205449	23.951970	30.091260	24.592008	42.172954	36.673701	39.837229	34.583750	
79	22.850027	17.350774	35.135317	29.636065	29.527127	24.273648	29.864684	24.365432	42.149973	36.650720	39.791613	34.538134	
80	22.872792	17.373539	35.360305	29.861053	29.845745	24.592266	29.639695	24.140444	42.127208	36.627955	39.746457	34.492978	
81	22.895327	17.396074	35.583436	30.084184	30.161108	24.907629	29.416564	23.917313	42.104673	36.605420	39.701788	34.448309	
82	22.917618	17.418365	35.804479	30.305228	30.473023	25.219544	29.195521	23.696269	42.082382	36.583129	39.657638	34.404159	
83	22.939651	17.440398	36.023231	30.523980	30.781301	25.527822	28.976769	23.477517	42.060349	36.561096	39.614035	34.360556	
84	22.961414	17.462161	36.239506	30.740254	31.085753	25.832273	28.760494	23.261243	42.038586	36.539333	39.571008	34.317529	
85	22.982892	17.483639	36.453132	30.953880	31.386190	26.132711	28.546868	23.047617	42.017107	36.517854	39.528589	34.275110	
86	23.004075	17.504822	36.663947	31.164696	31.682428	26.428949	28.336053	22.836801	41.995925	36.496672	39.486805	34.233326	
87	23.024947	17.525694	36.871801	31.372549	31.974285	26.720806	28.128199	22.628948	41.975053	36.475799	39.445687	34.192208	
88	23.045498	17.546245	37.076546	31.577294	32.261578	27.008099	27.923454	22.424202	41.954502	36.455249	39.405264	34.151785	
89	23.065715	17.566462	37.278043	31.778791	32.544131	27.290652	27.721957	22.222706	41.934285	36.435032	39.365567	34.112088	
90	23.085584	17.586331	37.476156	31.976905	32.821766	27.568287	27.523844	22.024592	41.914416	36.415163	39.326626	34.073147	
91	23.105096	17.605843	37.670755	32.171504	33.094308	27.840829	27.329245	21.829993	41.894904	36.395651	39.288471	34.034992	
92	23.124237	17.624984	37.861713	32.362462	33.361586	28.108107	27.138287	21.639035	41.875763	36.376510	39.251133	33.997654	
93	23.142996	17.643743	38.048907	32.549655	33.623429	28.369950	26.951093	21.451841	41.857004	36.357751	39.214645	33.961166	
94	23.161362	17.662109	38.232217	32.732966	33.879669	28.626190	26.767783	21.268531	41.838638	36.339385	39.179038	33.925559	
95	23.179324	17.680071	38.411527	32.912276	34.130140	28.876661	26.588473	21.089221	41.820676	36.321423	39.144346	33.890867	
96	23.196871	17.697618	38.586724	33.087473	34.374677	29.121198	26.413276	20.914024	41.803129	36.303876	39.110605	33.857126	
97	23.213992	17.714739	38.757699	33.258447	34.613116	29.359637	26.242301	20.743050	41.786008	36.286755	39.077849	33.824370	
98	23.230678	17.731425	38.924343	33.425092	34.845296	29.591817	26.075657	20.576405	41.769322	36.270069	39.046118	33.792639	
99	23.246917	17.747664	39.086554	33.587303	35.071055	29.817576	25.913446	20.414194	41.753083	36.253830	39.015451	33.761972	
100	23.262701	17.763448	39.244231	33.744980	35.290233	30.036754	25.755769	20.256517	41.737299	36.238046	38.985892	33.732413	
101	23.278020	17.778767	39.397277	33.898025	35.502669	30.249190	25.602723	20.103471	41.721980	36.222727	38.957488	33.704009	
102	23.292865	17.793612	39.545597	34.046345	35.708200	30.454721	25.454403	19.955152	41.707135	36.207882	38.930291	33.676812	
103	23.307226	17.807973	39.689099	34.189848	35.906662	30.653183	25.310901	19.811649	41.692774	36.193521	38.904355	33.650876	
104	23.321095	17.821842	39.827696	34.328444	36.097890	30.844411	25.172304	19.673052	41.678905	36.179652	38.879746	33.626267	
105	23.334464	17.835211	39.961302	34.462051	36.281710	31.028231	25.038698	19.539446	41.665536	36.166283	38.856533	33.603054	
106	23.347324	17.848071	40.089836	34.590585	36.457946	31.204467	24.910164	19.410912	41.652676	36.153423	38.834797	33.581318	
107	23.359668	17.860415	40.213219	34.713967	36.626413	31.372934	24.786781	19.287529	41.640332	36.141079	38.814631	33.561152	
108	23.371489	17.872236	40.331375	34.832124	36.786915	31.533436	24.668625	19.169373	41.628511	36.129258	38.796140	33.542661	
109	23.382779	17.883526	40.444232	34.944981	36.939243	31.685764	24.555768	19.056516	41.617221	36.117968	38.779448	33.525969	
110	23.393532	17.894279	40.551722	35.052470	37.083176	31.829697	24.448278	18.949026	41.606468	36.107215	38.764696	33.511217	
111	23.403741	17.904488	40.653778	35.154527	37.218474	31.964995	24.346222	18.846970	41.596259	36.097006	38.752044	33.498565	
112	23.413399	17.914146	40.750339	35.251088	37.344880	32.091401	24.249661	18.750409	41.586601	36.087348	38.741674	33.488195	
113	23.422502	17.923249	40.841346	35.342094	37.462127	32.208648	24.158654	18.659403	41.577498	36.078245	38.733786	33.480307	
114	23.431043	17.931790	40.926743	35.427491	37.569941	32.316462	24.073257	18.574006	41.568957	36.069704	38.728588	33.475109	
115	23.439018	17.939765	41.006478	35.507226	37.668061	32.414582	23.993522	18.494271	41.560982	36.061729	38.726277	33.472798	
116	23.446422	17.947169	41.080503	35.581251	37.756270	32.502791	23.919497	18.420246	41.553578	36.054325	38.727014	33.473535	
117	23.453250	17.953997	41.148772	35.649521	37.834437	32.580958	23.851228	18.351976	41.546750	36.047497	38.730876	33.477397	
118	23.459497	17.960244	41.211245	35.711993	37.902573	32.649094	23.788755	18.289503	41.540503	36.041249	38.737802	33.484323	
119	23.465162	17.965909	41.267883	35.768631	37.960886	32.707407	23.732117	18.232865	41.534838	36.035585	38.747540	33.494061	
120	23.470239	17.970986	41.318652	35.819400	38.009811	32.756332	23.681348	18.182097	41.529761	36.030508	38.759612	33.506133	
121	23.474726	17.975473	41.363521	35.864269	38.050012	32.796533	23.636479	18.137228	41.525274	36.026021	38.773319	33.519840	
122	23.478620	17.979367	41.402462	35.903211	38.082328	32.828849	23.597538	18.098286	41.521380	36.022127	38.787790	33.534311	
123	23.481919	17.982666	41.435453	35.936202	38.107687	32.854208	23.564547	18.065295	41.518080	36.018827	38.802068	33.548589	
