#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.192795	-6.981705	-9.192795	-6.981705	-20.005707	-17.642365	
1	-9.192494	-6.981404	-9.189783	-6.978693	-20.001490	-17.638148	
2	-9.191590	-6.980500	-9.180749	-6.969659	-19.988843	-17.625501	
3	-9.190085	-6.978995	-9.165699	-6.954609	-19.967773	-17.604431	
4	-9.187980	-6.976889	-9.144642	-6.933552	-19.938293	-17.574951	
5	-9.185274	-6.974184	-9.117590	-6.906500	-19.900420	-17.537078	
6	-9.181971	-6.970881	-9.084560	-6.873470	-19.854178	-17.490836	
7	-9.178072	-6.966982	-9.045571	-6.834481	-19.799594	-17.436251	
8	-9.173580	-6.962490	-9.000648	-6.789558	-19.736701	-17.373358	
9	-9.168497	-6.957407	-8.949816	-6.738726	-19.665537	-17.302194	
10	-9.162826	-6.951736	-8.893107	-6.682017	-19.586144	-17.222802	
11	-9.156571	-6.945481	-8.830555	-6.619465	-19.498572	-17.135229	
12	-9.149735	-6.938645	-8.762198	-6.551108	-19.402871	-17.039529	
13	-9.142323	-6.931233	-8.688077	-6.476987	-19.299101	-16.935759	
14	-9.134339	-6.923249	-8.608235	-6.397145	-19.187324	-16.823981	
15	-9.125788	-6.914698	-8.522723	-6.311633	-19.067606	-16.704264	
16	-9.116674	-6.905584	-8.431590	-6.220500	-18.940020	-16.576678	
17	-9.107005	-6.895914	-8.334892	-6.123802	-18.804643	-16.441301	
18	-9.096784	-6.885694	-8.232688	-6.021598	-18.661557	-16.298215	
19	-9.086019	-6.874929	-8.125038	-5.913948	-18.510847	-16.147505	
20	-9.074716	-6.863626	-8.012007	-5.800917	-18.352604	-15.989262	
21	-9.062882	-6.851792	-7.893665	-5.682575	-18.186925	-15.823582	
22	-9.050523	-6.839433	-7.770081	-5.558991	-18.013907	-15.650565	
23	-9.037648	-6.826558	-7.641330	-5.430240	-17.833657	-15.470314	
24	-9.024264	-6.813174	-7.507491	-5.296401	-17.646281	-15.282939	
25	-9.010380	-6.799290	-7.368643	-5.157553	-17.451894	-15.088552	
26	-8.996002	-6.784912	-7.224870	-5.013780	-17.250612	-14.887270	
27	-8.981141	-6.770051	-7.076259	-4.865169	-17.042557	-14.679214	
28	-8.965805	-6.754715	-6.922899	-4.711809	-16.827853	-14.464511	
29	-8.950004	-6.738914	-6.764883	-4.553793	-16.606631	-14.243288	
30	-8.933746	-6.722656	-6.602306	-4.391216	-16.379023	-14.015680	
31	-8.917042	-6.705952	-6.435266	-4.224176	-16.145166	-13.781824	
32	-8.899902	-6.688811	-6.263863	-4.052773	-15.905202	-13.541859	
33	-8.882335	-6.671245	-6.088200	-3.877110	-15.659274	-13.295932	
34	-8.864354	-6.653264	-5.908384	-3.697294	-15.407532	-13.044190	
35	-8.845968	-6.634878	-5.724523	-3.513433	-15.150127	-12.786784	
36	-8.827188	-6.616098	-5.536728	-3.325638	-14.887213	-12.523870	
37	-8.808026	-6.596936	-5.345111	-3.134021	-14.618949	-12.255607	
38	-8.788494	-6.577404	-5.149788	-2.938698	-14.345497	-11.982155	
39	-8.768603	-6.557513	-4.950877	-2.739787	-14.067021	-11.703679	
40	-8.748365	-6.537275	-4.748497	-2.537407	-13.783690	-11.420348	
41	-8.727792	-6.516702	-4.542771	-2.331681	-13.495673	-11.132331	
42	-8.706898	-6.495807	-4.333822	-2.122732	-13.203145	-10.839803	
43	-8.685693	-6.474603	-4.121777	-1.910687	-12.906281	-10.542939	
44	-8.664192	-6.453101	-3.906762	-1.695672	-12.605261	-10.241919	
45	-8.642406	-6.431316	-3.688908	-1.477818	-12.300265	-9.936923	
46	-8.620350	-6.409260	-3.468346	-1.257256	-11.991478	-9.628136	
47	-8.598036	-6.386946	-3.245208	-1.034118	-11.679085	-9.315743	
48	-8.575478	-6.364388	-3.019629	-0.808539	-11.363275	-8.999933	
49	-8.552690	-6.341600	-2.791745	-0.580655	-11.044237	-8.680895	
50	-8.529685	-6.318595	-2.561693	-0.350603	-10.722165	-8.358822	
51	-8.506477	-6.295386	-2.329612	-0.118522	-10.397251	-8.033909	
52	-8.483079	-6.271989	-2.095642	0.115449	-10.069692	-7.706350	
53	-8.459508	-6.248417	-1.859922	0.351168	-9.739685	-7.376343	
54	-8.435775	-6.224685	-1.622597	0.588493	-9.407429	-7.044087	
55	-8.411896	-6.200806	-1.383807	0.827283	-9.073124	-6.709782	
56	-8.387885	-6.176795	-1.143698	1.067392	-8.736971	-6.373629	
57	-8.363757	-6.152667	-0.902414	1.308676	-8.399173	-6.035831	
58	-8.339525	-6.128435	-0.660100	1.550991	-8.059933	-5.696591	
59	-8.315205	-6.104115	-0.416902	1.794189	-7.719456	-5.356114	
60	-8.290812	-6.079722	-0.172966	2.038124	-7.377947	-5.014604	
61	-8.266359	-6.055269	0.071560	2.282650	-7.035611	-4.672268	
62	-8.241862	-6.030772	0.316528	2.527619	-6.692654	-4.329312	
