#    itr              mu            ntot            mtot            etot
       1       60.533400        4.099976        0.003296      208.195222
       2       60.530000        4.099976        0.002808      208.181761
       3       60.526800        4.099976        0.003296      208.181886
       4       60.528200        4.099976        0.003296      208.181749
       5       60.527900        4.099976        0.003784      208.181865
       6       60.530000        4.099976        0.003784      208.181725
       7       60.529400        4.099976        0.004272      208.181841
       8       60.531000        4.099976        0.004761      208.181696
       9       60.528400        4.099976        0.005737      208.181828
      10       60.530400        4.099976        0.006226      208.181556
      11       60.528400        4.099976        0.007202      208.181699
      12       60.528200        4.099976        0.008179      208.181502
      13       60.527800        4.099976        0.008667      208.181510
      14       60.527300        4.099976        0.008667      208.181431
      15       60.527300        4.099976        0.008667      208.181431
