#    itr              mu            ntot            mtot            etot
       1       -7.029053        2.000519        0.997549      -33.281998
       2        1.183972        1.999725       -0.482618      -10.987131
       3        0.701392        1.999695        0.221710       -9.122876
       4        0.625211        2.000000       -0.101013       -8.682674
       5        0.620745        2.000122        0.044678       -8.588591
       6        0.616290        2.000610       -0.020752       -8.568078
       7        0.599547        1.999878        0.008179       -8.562550
       8        0.625708        2.000610       -0.003418       -8.565015
       9        0.619922        2.000610        0.001953       -8.561152
      10        0.617627        2.000122       -0.001221       -8.561495
