# n = 5.3 U  = 12.0 J = 3.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       64.288991        5.300232        0.349884      271.798236
       2       62.016191        5.300049        0.233826      273.765414
       3       62.039200        5.300293        0.165833      273.921777
       4       62.037200        5.300049        0.121765      273.974229
       5       62.032300        5.300049        0.092468      273.991774
       6       62.028881        5.300293        0.072815      274.020572
       7       62.032981        5.300049        0.061218      274.026592
       8       62.024081        5.300049        0.050476      274.016961
       9       62.025681        5.300049        0.042419      274.020724
      10       62.024181        5.300049        0.035583      274.022042
      11       62.018981        5.300049        0.030212      274.023401
      12       62.017825        5.300171        0.025024      274.031764
      13       62.010842        5.300171        0.020874      274.038973
      14       62.010842        5.299927        0.016113      274.024456
      15       62.007303        5.300171        0.012817      274.026622
      16       62.009054        5.300171        0.009399      274.040216
      17       62.008454        5.300171        0.007202      274.040188
      18       62.008700        5.300171        0.005249      274.040274
      19       62.010600        5.299927        0.004395      274.025062
      20       62.007393        5.300171        0.003540      274.027172
      21       62.011360        5.300171        0.003052      274.040239
      22       62.012311        5.300171        0.002563      274.040249
      23       62.010480        5.300171        0.002563      274.040258
      24       62.010480        5.300171        0.002563      274.040258
