#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.953590	-8.950157	-8.953590	-8.950157	-19.348587	-19.347214	
1	-8.953289	-8.949856	-8.950579	-8.947145	-19.344370	-19.342997	
2	-8.952386	-8.948953	-8.941545	-8.938112	-19.331723	-19.330350	
3	-8.950881	-8.947448	-8.926495	-8.923062	-19.310653	-19.309280	
4	-8.948775	-8.945342	-8.905438	-8.902004	-19.281173	-19.279800	
5	-8.946070	-8.942637	-8.878386	-8.874953	-19.243301	-19.241927	
6	-8.942767	-8.939334	-8.845355	-8.841922	-19.197058	-19.195685	
7	-8.938868	-8.935435	-8.806367	-8.802934	-19.142474	-19.141101	
8	-8.934376	-8.930942	-8.761443	-8.758010	-19.079581	-19.078208	
9	-8.929293	-8.925859	-8.710612	-8.707178	-19.008417	-19.007044	
10	-8.923622	-8.920188	-8.653903	-8.650470	-18.929025	-18.927651	
11	-8.917366	-8.913933	-8.591351	-8.587918	-18.841452	-18.840079	
12	-8.910531	-8.907098	-8.522994	-8.519561	-18.745752	-18.744378	
13	-8.903119	-8.899685	-8.448872	-8.445439	-18.641982	-18.640608	
14	-8.895134	-8.891701	-8.369031	-8.365598	-18.530204	-18.528831	
15	-8.886583	-8.883150	-8.283518	-8.280085	-18.410486	-18.409113	
16	-8.877470	-8.874037	-8.192386	-8.188952	-18.282900	-18.281527	
17	-8.867800	-8.864367	-8.095688	-8.092255	-18.147524	-18.146150	
18	-8.857580	-8.854146	-7.993483	-7.990050	-18.004437	-18.003064	
19	-8.846815	-8.843381	-7.885833	-7.882400	-17.853727	-17.852354	
20	-8.835512	-8.832078	-7.772803	-7.769370	-17.695485	-17.694111	
21	-8.823677	-8.820244	-7.654460	-7.651027	-17.529805	-17.528432	
22	-8.811319	-8.807886	-7.530876	-7.527443	-17.356788	-17.355414	
23	-8.798444	-8.795011	-7.402126	-7.398693	-17.176537	-17.175164	
24	-8.785060	-8.781627	-7.268287	-7.264853	-16.989162	-16.987788	
25	-8.771175	-8.767742	-7.129439	-7.126005	-16.794774	-16.793401	
26	-8.756798	-8.753365	-6.985666	-6.982232	-16.593492	-16.592119	
27	-8.741937	-8.738504	-6.837055	-6.833621	-16.385437	-16.384064	
28	-8.726601	-8.723168	-6.683695	-6.680262	-16.170733	-16.169360	
29	-8.710799	-8.707366	-6.525679	-6.522246	-15.949511	-15.948138	
30	-8.694542	-8.691108	-6.363102	-6.359668	-15.721903	-15.720530	
31	-8.677837	-8.674404	-6.196061	-6.192628	-15.488046	-15.486673	
32	-8.660697	-8.657264	-6.024658	-6.021225	-15.248082	-15.246709	
33	-8.643131	-8.639698	-5.848996	-5.845563	-15.002155	-15.000781	
34	-8.625149	-8.621716	-5.669180	-5.665747	-14.750412	-14.749039	
35	-8.606763	-8.603330	-5.485319	-5.481886	-14.493007	-14.491634	
36	-8.587984	-8.584550	-5.297523	-5.294090	-14.230093	-14.228720	
37	-8.568822	-8.565389	-5.105906	-5.102473	-13.961829	-13.960456	
38	-8.549290	-8.545856	-4.910583	-4.907150	-13.688377	-13.687004	
39	-8.529399	-8.525965	-4.711672	-4.708239	-13.409902	-13.408528	
40	-8.509161	-8.505727	-4.509293	-4.505859	-13.126570	-13.125197	
41	-8.488588	-8.485155	-4.303567	-4.300133	-12.838554	-12.837180	
42	-8.467693	-8.464260	-4.094618	-4.091185	-12.546025	-12.544652	
43	-8.446489	-8.443055	-3.882572	-3.879139	-12.249162	-12.247788	
44	-8.424987	-8.421554	-3.667558	-3.664125	-11.948141	-11.946768	
45	-8.403202	-8.399768	-3.449704	-3.446270	-11.643146	-11.641772	
46	-8.381145	-8.377712	-3.229141	-3.225708	-11.334358	-11.332985	
47	-8.358832	-8.355398	-3.006004	-3.002570	-11.021965	-11.020592	
48	-8.336274	-8.332841	-2.780425	-2.776991	-10.706155	-10.704782	
49	-8.313485	-8.310052	-2.552541	-2.549108	-10.387118	-10.385744	
50	-8.290480	-8.287047	-2.322489	-2.319056	-10.065045	-10.063672	
51	-8.267272	-8.263839	-2.090408	-2.086975	-9.740131	-9.738758	
52	-8.243875	-8.240442	-1.856437	-1.853004	-9.412573	-9.411199	
53	-8.220303	-8.216870	-1.620718	-1.617285	-9.082566	-9.081192	
54	-8.196571	-8.193137	-1.383392	-1.379959	-8.750310	-8.748936	
55	-8.172692	-8.169258	-1.144603	-1.141170	-8.416004	-8.414631	
56	-8.148681	-8.145247	-0.904494	-0.901060	-8.079852	-8.078478	
57	-8.124552	-8.121119	-0.663209	-0.659776	-7.742053	-7.740680	
58	-8.100321	-8.096888	-0.420895	-0.417462	-7.402814	-7.401440	
59	-8.076001	-8.072568	-0.177697	-0.174264	-7.062336	-7.060963	
60	-8.051608	-8.048174	0.066238	0.069671	-6.720827	-6.719454	
61	-8.027155	-8.023722	0.310764	0.314197	-6.378491	-6.377118	
62	-8.002658	-7.999225	0.555733	0.559166	-6.035534	-6.034161	
63	-7.978132	-7.974698	0.800997	0.804431	-5.692164	-5.690791	
64	-7.953590	-7.950157	1.046410	1.049843	-5.348587	-5.347214	
65	-7.929049	-7.925616	1.291822	1.295255	-5.005010	-5.003637	
66	-7.904523	-7.901089	1.537086	1.540520	-4.661640	-4.660266	
67	-7.880026	-7.876593	1.782055	1.785488	-4.318683	-4.317310	
68	-7.855573	-7.852140	2.026581	2.030014	-3.976347	-3.974974	
69	-7.831180	-7.827746	2.270516	2.273950	-3.634838	-3.633464	
70	-7.806860	-7.803427	2.513714	2.517148	-3.294360	-3.292987	
71	-7.782629	-7.779195	2.756028	2.759462	-2.955121	-2.953747	
72	-7.758500	-7.755067	2.997313	3.000746	-2.617323	-2.615949	
73	-7.734489	-7.731056	3.237422	3.240855	-2.281170	-2.279796	
74	-7.710610	-7.707177	3.476211	3.479645	-1.946865	-1.945491	
75	-7.686878	-7.683444	3.713537	3.716970	-1.614608	-1.613235	
76	-7.663306	-7.659872	3.949256	3.952690	-1.284602	-1.283228	
77	-7.639909	-7.636475	4.183227	4.186660	-0.957043	-0.955669	
78	-7.616701	-7.613267	4.415308	4.418741	-0.632129	-0.630756	
79	-7.593695	-7.590262	4.645360	4.648793	-0.310057	-0.308683	
80	-7.570907	-7.567474	4.873244	4.876677	0.008981	0.010354	
81	-7.548349	-7.544916	5.098823	5.102256	0.324791	0.326165	
82	-7.526035	-7.522602	5.321961	5.325394	0.637184	0.638558	
83	-7.503979	-7.500546	5.542523	5.545956	0.945972	0.947345	
84	-7.482194	-7.478760	5.760377	5.763810	1.250967	1.252341	
85	-7.460692	-7.457259	5.975392	5.978825	1.551988	1.553361	
