# n = 3.1 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       37.715600        3.099976        0.267456       91.418484
       2       37.875210        3.100220        0.092041       92.144263
       3       37.920810        3.099976        0.032349       92.211658
       4       37.906226        3.100220        0.012451       92.225287
       5       37.901633        3.100220        0.003418       92.234065
       6       37.884633        3.099976        0.001587       92.226315
       7       37.884633        3.099976        0.001099       92.216860
       8       37.885633        3.099976        0.000610       92.216565
       9       37.887033        3.099976        0.000610       92.216865
      10       37.887033        3.099976        0.000610       92.216865
