# n = 0.4 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -6.295000        0.400024        0.046021       -4.192209
       2       -6.483904        0.400269        0.024170       -4.045420
       3       -6.451304        0.400024        0.013062       -4.057416
       4       -6.456093        0.400269        0.007080       -4.057176
       5       -6.453693        0.400024        0.004761       -4.054354
       6       -6.461850        0.400269        0.002441       -4.056860
       7       -6.460050        0.400024        0.001343       -4.054259
       8       -6.461927        0.400269        0.000732       -4.056463
       9       -6.458316        0.400269        0.000244       -4.055462
      10       -6.457761        0.400269        0.000244       -4.055462
      11       -6.457761        0.400269        0.000244       -4.055462
