#    itr              mu            ntot            mtot            etot
       1      -30.812988        0.599304        0.299652      -20.344433
       2       -8.974587        0.600220       -0.175293       -7.319822
       3       -8.377094        0.599854        0.154846       -7.064382
       4       -8.314845        0.599243       -0.144165       -7.022025
       5       -8.296034        0.599976        0.134033       -7.011255
       6       -8.288359        0.599976       -0.124023       -6.994453
       7       -8.272444        0.599976        0.114990       -6.980053
       8       -8.262798        0.600952       -0.106689       -6.976157
       9       -8.258726        0.600708        0.098267       -6.962117
      10       -8.255094        0.599731       -0.089233       -6.944881
      11       -8.256375        0.599487        0.080811       -6.935184
      12       -8.248479        0.600708       -0.074097       -6.937733
      13       -8.245958        0.599243        0.067749       -6.917849
      14       -8.243711        0.600952       -0.061523       -6.929484
      15       -8.237194        0.600464        0.056152       -6.918134
      16       -8.235896        0.600952       -0.050537       -6.919382
      17       -8.225720        0.600952        0.045898       -6.915454
      18       -8.234676        0.599487       -0.041748       -6.901077
      19       -8.229142        0.600464        0.036621       -6.909618
      20       -8.224211        0.600464       -0.033447       -6.905788
      21       -8.224321        0.600464        0.029785       -6.904584
      22       -8.233427        0.599976       -0.027100       -6.899238
      23       -8.232538        0.599487        0.026123       -6.895179
      24       -8.229492        0.600464       -0.024658       -6.903749
      25       -8.224522        0.600464        0.022705       -6.901675
      26       -8.224599        0.599976       -0.020996       -6.897072
      27       -8.229171        0.600220        0.019653       -6.899573
      28       -8.225645        0.599976       -0.018311       -6.896840
      29       -8.225599        0.600952        0.017090       -6.905016
      30       -8.225559        0.599731       -0.015503       -6.893079
      31       -8.227775        0.599731        0.014038       -6.894857
      32       -8.227499        0.600220       -0.012817       -6.898638
      33       -8.222747        0.599487        0.011719       -6.891608
      34       -8.227519        0.599243       -0.011353       -6.890772
