#    itr              mu            ntot            mtot            etot
       1       16.652344        3.100769        1.448586      -19.702896
       2        8.080293        3.100006       -0.776124       -1.475467
       3        9.064711        3.099487        0.388092        2.495110
       4        9.372077        3.100647       -0.186953        3.674762
       5        9.492169        3.100677        0.090110        3.988274
       6        9.512224        3.099030       -0.044642        4.044289
       7        9.501438        3.100128        0.021134        4.057746
       8        9.522607        3.100922       -0.009659        4.080878
       9        9.521350        3.099457        0.004517        4.071111
      10        9.528267        3.100372       -0.002899        4.068461
      11        9.527673        3.099487        0.001404        4.067310
      12        9.527010        3.100739       -0.000854        4.072514
