# n = 5.7 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       55.179500        5.700012        0.149994      239.719917
       2       52.668642        5.700134        0.066803      240.546359
       3       52.650033        5.700073        0.031616      240.573113
       4       52.648445        5.700073        0.014526      240.573176
       5       52.652691        5.700317        0.006836      240.586970
       6       52.650791        5.700073        0.003540      240.584776
       7       52.650839        5.700317        0.001465      240.587146
       8       52.650839        5.700073        0.000854      240.584878
       9       52.649239        5.700073        0.000366      240.574407
      10       52.649969        5.700317        0.000488      240.587160
      11       52.651754        5.700317        0.000488      240.597682
      12       52.651754        5.700317        0.000488      240.597682
