# n = 4.4 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       60.805000        4.399292        0.658569      225.043495
       2       61.475000        4.399170        0.418274      226.732971
       3       61.703000        4.399414        0.280701      227.356383
       4       61.770000        4.399414        0.197693      227.622444
       5       61.776000        4.399902        0.146667      227.769724
       6       61.781000        4.399170        0.111877      227.807458
       7       61.740000        4.399292        0.083252      227.806158
       8       61.730000        4.399048        0.060181      227.817362
       9       61.719000        4.399536        0.044067      227.846094
      10       61.725000        4.399292        0.033203      227.863486
      11       61.728000        4.399292        0.025146      227.853695
      12       61.714000        4.399292        0.018311      227.854838
      13       61.722000        4.399292        0.013672      227.856376
      14       61.715000        4.399536        0.010132      227.871642
      15       61.721000        4.399780        0.007324      227.900639
      16       61.727000        4.399292        0.004639      227.883841
      17       61.717000        4.399048        0.002563      227.842200
      18       61.709000        4.399292        0.001465      227.843504
      19       61.711000        4.399780        0.001221      227.887288
      20       61.717000        4.399292        0.000977      227.883978
      21       61.712000        4.399780        0.000732      227.887290
      22       61.719000        4.399780        0.000732      227.914206
      23       61.718000        4.399292        0.000488      227.883982
      24       61.713000        4.399292        0.000488      227.857161
      25       61.713000        4.399292        0.000488      227.857161
