# n = 2.3 U  = 19.0 J = 4.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       33.745000        2.299438        0.243652       63.441869
       2       33.761000        2.299927        0.102783       64.087384
       3       33.765000        2.299927        0.044434       64.186845
       4       33.738000        2.299683        0.018433       64.201854
       5       33.754000        2.299194        0.008423       64.178521
       6       33.763000        2.299194        0.004028       64.162203
       7       33.764000        2.299438        0.002441       64.170982
       8       33.761000        2.299438        0.001465       64.179563
       9       33.757000        2.299438        0.000977       64.179972
      10       33.755000        2.299438        0.000977       64.179975
      11       33.755000        2.299438        0.000977       64.179975
