#    itr              mu            ntot            mtot            etot
       1       47.778000        3.599060        2.400940        0.943822
       2       17.024000        3.600098       -1.701538       29.578379
       3       17.892000        3.599121        1.196167       32.523354
       4       18.367000        3.599121       -0.850952       34.017705
       5       18.660000        3.599609        0.612183       34.764141
       6       18.900000        3.599487       -0.429443       35.132855
       7       18.999000        3.599243        0.299805       35.323068
       8       19.043000        3.599487       -0.208740       35.421084
       9       19.066000        3.599243        0.146973       35.467720
      10       19.083000        3.599243       -0.103027       35.486510
      11       19.091000        3.599731        0.073730       35.507299
      12       19.093000        3.599487       -0.053467       35.515291
      13       19.098000        3.600464        0.035400       35.533131
      14       19.101000        3.600220       -0.020508       35.544517
      15       19.097000        3.599243        0.012207       35.522934
      16       19.095000        3.599731       -0.007813       35.517867
      17       19.093000        3.599243        0.006348       35.515812
      18       19.093000        3.599243       -0.005371       35.508487
      19       19.092000        3.599243        0.005371       35.508588
      20       19.092000        3.599243       -0.005371       35.508588
