#    itr              mu            ntot            mtot            etot
       1      -21.000000        1.253723        1.253723      -34.485438
       2       -3.979000        1.199219       -0.676880       -9.932279
       3       -4.441000        1.199219        0.390259       -9.484711
       4       -4.630000        1.199341       -0.220215       -9.306477
       5       -4.705000        1.199829        0.125488       -9.248958
       6       -4.722000        1.200073       -0.070557       -9.229788
       7       -4.723000        1.199097        0.037354       -9.218215
       8       -4.739000        1.199097       -0.020264       -9.219693
       9       -4.741000        1.199097        0.011475       -9.219197
      10       -4.748000        1.199097       -0.005615       -9.219051
      11       -4.748000        1.199097        0.003662       -9.218988
      12       -4.745000        1.199829       -0.002441       -9.222450
      13       -4.742000        1.199341        0.000977       -9.217564
      14       -4.744000        1.199341       -0.000977       -9.219272
      15       -4.744000        1.199341        0.000977       -9.219272
