# n = 4.5 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       55.048000        4.499146        0.613525      203.616773
       2       55.646000        4.499023        0.356628      205.152041
       3       55.802000        4.499268        0.217346      205.638428
       4       55.794000        4.499390        0.134033      205.824511
       5       55.776000        4.499390        0.081055      205.897459
       6       55.776000        4.499146        0.047729      205.910893
       7       55.762000        4.499146        0.029175      205.909364
       8       55.771000        4.499390        0.017578      205.925879
       9       55.766000        4.499390        0.010986      205.939607
      10       55.766000        4.499146        0.007690      205.926296
      11       55.765000        4.499634        0.004517      205.941635
      12       55.763000        4.499146        0.003296      205.938258
      13       55.758000        4.499390        0.001465      205.928234
      14       55.760000        4.499390        0.000977      205.940082
      15       55.761000        4.499878        0.000732      205.967418
      16       55.767000        4.500366        0.000488      206.018416
      17       55.771000        4.499390        0.000000      205.987829
      18       55.758000        4.499390        0.000000      205.940192
      19       55.758000        4.499390        0.000000      205.940192
