#    itr              mu            ntot            mtot            etot
       1      -14.683594        1.599243        0.799286      -36.913506
       2       -0.819407        1.600586       -0.531067      -11.354977
       3       -1.222414        1.599640        0.340408       -9.973010
       4       -1.632085        1.599487       -0.210815       -9.344349
       5       -1.747869        1.600708        0.128906       -9.080518
       6       -1.803289        1.600220       -0.076904       -8.971257
       7       -1.828708        1.599487        0.047485       -8.932971
       8       -1.831478        1.600464       -0.029175       -8.924822
       9       -1.836037        1.600220        0.018066       -8.914568
      10       -1.838992        1.599731       -0.010742       -8.912764
      11       -1.829819        1.599731        0.007813       -8.914369
      12       -1.834961        1.600708       -0.005371       -8.916028
      13       -1.832758        1.599243        0.003662       -8.908707
      14       -1.836866        1.600220       -0.001709       -8.917192
      15       -1.839531        1.600952        0.000854       -8.913961
      16       -1.841258        1.599976       -0.000366       -8.908668
