# n = 0.8 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        3.900753        0.800293        0.171936        0.597143
       2        3.775753        0.800049        0.165466        0.652521
       3        3.807604        0.800293        0.162659        0.645288
       4        3.801104        0.800049        0.160583        0.654230
       5        3.797004        0.800049        0.158630        0.653809
       6        3.802972        0.800293        0.158020        0.658493
       7        3.806753        0.800293        0.157043        0.662878
       8        3.805253        0.800049        0.156433        0.663806
       9        3.800557        0.800293        0.155579        0.662675
      10        3.802139        0.800293        0.155090        0.667502
      11        3.805191        0.800293        0.155090        0.668422
      12        3.805191        0.800293        0.155090        0.668422
