#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -114.778125
       2        6.861000        1.499084       -1.499084       -1.633385
       3        2.800000        1.499146        1.268066       -6.396048
       4        3.536000        1.499390       -1.220459       -5.117648
       5        3.651000        1.499268        1.202515       -4.857354
       6        3.636000        1.499268       -1.184937       -4.764231
       7        3.627000        1.499512        1.166138       -4.673644
       8        3.592000        1.499023       -1.152954       -4.578166
       9        3.579000        1.499756        1.140503       -4.514673
      10        3.574000        1.499512       -1.128540       -4.447001
      11        3.558000        1.499268        1.116577       -4.391632
      12        3.563000        1.499023       -1.104614       -4.337153
      13        3.552000        1.499268        1.091187       -4.281306
      14        3.535000        1.499268       -1.080444       -4.215798
      15        3.529000        1.499512        1.069458       -4.164740
      16        3.502000        1.499023       -1.062134       -4.113261
      17        3.489000        1.499023        1.054321       -4.083889
      18        3.480000        1.499268       -1.049194       -4.047038
      19        3.476000        1.499268        1.040405       -4.021349
      20        3.459000        1.499268       -1.035522       -3.981662
      21        3.462000        1.499268        1.028198       -3.959537
      22        3.464000        1.499023       -1.021606       -3.927962
      23        3.454000        1.499023        1.015747       -3.901155
      24        3.450000        1.499268       -1.010132       -3.874669
      25        3.446000        1.499268        1.002319       -3.847849
      26        3.450000        1.499268       -0.995972       -3.813605
      27        3.437000        1.499268        0.988159       -3.786164
      28        3.414000        1.499268       -0.983276       -3.752667
      29        3.416000        1.499023        0.979614       -3.732558
      30        3.410000        1.499023       -0.975708       -3.719428
      31        3.406000        1.499023        0.972778       -3.702843
      32        3.406000        1.499023       -0.969849       -3.690491
      33        3.399000        1.499023        0.968872       -3.678163
      34        3.396000        1.499023       -0.968872       -3.673994
      35        3.396000        1.499023        0.968872       -3.673994
