#    itr              mu            ntot            mtot            etot
       1       28.895508        3.500061        1.248688       -4.497464
       2       11.850142        3.500397       -0.849151       10.560972
       3       12.704415        3.499084        0.571014       13.902301
       4       13.173182        3.499786       -0.376531       15.497044
       5       13.611614        3.500671        0.255402       16.286501
       6       13.750847        3.499573       -0.170776       16.601635
       7       13.834171        3.499359        0.113591       16.738603
       8       13.849374        3.499054       -0.076216       16.795940
       9       13.875191        3.500916        0.050935       16.849501
      10       13.868492        3.499146       -0.034772       16.857704
      11       13.873843        3.499939        0.021729       16.857309
      12       13.885898        3.499420       -0.014877       16.860857
      13       13.892608        3.500671        0.008179       16.873803
      14       13.887253        3.499603       -0.005310       16.870715
      15       13.881484        3.499054        0.002914       16.853653
      16       13.887850        3.500153       -0.002289       16.863696
      17       13.882128        3.499207        0.001862       16.860877
