#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-9.007304	-9.280970	-9.007304	-9.280970	-19.969670	-20.211216	12.992747	12.719081	12.992747	12.719081	12.030339	11.788792	
1	-9.007003	-9.280669	-9.004292	-9.277959	-19.965453	-20.207000	12.989735	12.716069	12.992446	12.718780	12.029736	11.788190	
2	-9.006100	-9.279766	-8.995259	-9.268925	-19.952806	-20.194353	12.980702	12.707035	12.991543	12.717876	12.027930	11.786383	
3	-9.004595	-9.278261	-8.980209	-9.253875	-19.931736	-20.173283	12.965652	12.691985	12.990038	12.716371	12.024920	11.783373	
4	-9.002489	-9.276155	-8.959151	-9.232818	-19.902256	-20.143803	12.944595	12.670928	12.987932	12.714266	12.020708	11.779162	
5	-8.999784	-9.273450	-8.932100	-9.205766	-19.864383	-20.105930	12.917543	12.643876	12.985227	12.711560	12.015298	11.773751	
6	-8.996481	-9.270147	-8.899069	-9.172736	-19.818141	-20.059688	12.884513	12.610846	12.981924	12.708257	12.008692	11.767145	
7	-8.992582	-9.266248	-8.860081	-9.133747	-19.763557	-20.005103	12.845524	12.571858	12.978025	12.704358	12.000894	11.759347	
8	-8.988089	-9.261756	-8.815157	-9.088824	-19.700664	-19.942210	12.800600	12.526934	12.973532	12.699866	11.991909	11.750363	
9	-8.983006	-9.256673	-8.764326	-9.037992	-19.629500	-19.871046	12.749769	12.476103	12.968449	12.694783	11.981743	11.740196	
10	-8.977335	-9.251002	-8.707617	-8.981284	-19.550107	-19.791654	12.693060	12.419394	12.962778	12.689112	11.970401	11.728855	
11	-8.971080	-9.244747	-8.645066	-8.918732	-19.462535	-19.704081	12.630509	12.356842	12.956523	12.682857	11.957891	11.716344	
12	-8.964244	-9.237911	-8.576708	-8.850375	-19.366835	-19.608381	12.562152	12.288485	12.949688	12.676021	11.944220	11.702673	
13	-8.956832	-9.230499	-8.502587	-8.776253	-19.263064	-19.504611	12.488030	12.214364	12.942275	12.668609	11.929395	11.687849	
14	-8.948848	-9.222515	-8.422746	-8.696413	-19.151287	-19.392833	12.408189	12.134523	12.934291	12.660625	11.913427	11.671880	
15	-8.940297	-9.213963	-8.337234	-8.610900	-19.031569	-19.273116	12.322677	12.049010	12.925740	12.652074	11.896324	11.654778	
16	-8.931184	-9.204850	-8.246101	-8.519768	-18.903983	-19.145530	12.231544	11.957878	12.916627	12.642960	11.878098	11.636551	
17	-8.921514	-9.195180	-8.149404	-8.423070	-18.768607	-19.010153	12.134847	11.861181	12.906957	12.633291	11.858758	11.617212	
18	-8.911294	-9.184960	-8.047199	-8.320866	-18.625520	-18.867067	12.032643	11.758976	12.896737	12.623070	11.838318	11.596771	
19	-8.900529	-9.174195	-7.939550	-8.213216	-18.474810	-18.716357	11.924993	11.651327	12.885972	12.612305	11.816788	11.575241	
20	-8.889226	-9.162892	-7.826520	-8.100186	-18.316568	-18.558114	11.811963	11.538297	12.874669	12.601002	11.794182	11.552635	
21	-8.877391	-9.151058	-7.708177	-7.981844	-18.150888	-18.392435	11.693621	11.419954	12.862834	12.589168	11.770513	11.528966	
22	-8.865033	-9.138699	-7.584594	-7.858260	-17.977871	-18.219417	11.570037	11.296371	12.850476	12.576810	11.745796	11.504250	
23	-8.852158	-9.125824	-7.455844	-7.729510	-17.797620	-18.039167	11.441287	11.167621	12.837601	12.563935	11.720046	11.478500	
24	-8.838774	-9.112440	-7.322005	-7.595671	-17.610245	-17.851791	11.307448	11.033782	12.824217	12.550551	11.693278	11.451732	
25	-8.824889	-9.098556	-7.183157	-7.456824	-17.415858	-17.657404	11.168600	10.894934	12.810332	12.536666	11.665509	11.423962	
26	-8.810512	-9.084178	-7.039385	-7.313051	-17.214576	-17.456122	11.024828	10.751162	12.795955	12.522289	11.636754	11.395208	
27	-8.795651	-9.069317	-6.890774	-7.164441	-17.006520	-17.248067	10.876218	10.602551	12.781094	12.507428	11.607032	11.365485	
28	-8.780315	-9.053981	-6.737415	-7.011082	-16.791817	-17.033363	10.722858	10.449192	12.765758	12.492092	11.576360	11.334814	
29	-8.764513	-9.038180	-6.579400	-6.853066	-16.570594	-16.812141	10.564843	10.291177	12.749957	12.476290	11.544757	11.303210	
30	-8.748256	-9.021922	-6.416823	-6.690490	-16.342986	-16.584533	10.402266	10.128600	12.733699	12.460033	11.512242	11.270695	
31	-8.731552	-9.005218	-6.249783	-6.523450	-16.109130	-16.350676	10.235227	9.961560	12.716995	12.443329	11.478834	11.237287	
32	-8.714412	-8.988078	-6.078381	-6.352048	-15.869165	-16.110712	10.063824	9.790158	12.699855	12.426188	11.444553	11.203006	
33	-8.696845	-8.970512	-5.902720	-6.176386	-15.623238	-15.864785	9.888163	9.614496	12.682288	12.408622	11.409421	11.167874	
34	-8.678864	-8.952530	-5.722905	-5.996571	-15.371496	-15.613043	9.708348	9.434681	12.664307	12.390641	11.373457	11.131911	
35	-8.660478	-8.934144	-5.539044	-5.812711	-15.114090	-15.355637	9.524487	9.250821	12.645921	12.372254	11.336685	11.095139	
36	-8.641698	-8.915365	-5.351250	-5.624916	-14.851177	-15.092723	9.336693	9.063026	12.627141	12.353475	11.299126	11.057580	
37	-8.622537	-8.896203	-5.159634	-5.433300	-14.582913	-14.824460	9.145077	8.871410	12.607980	12.334313	11.260803	11.019256	
38	-8.603004	-8.876671	-4.964312	-5.237978	-14.309461	-14.551008	8.949755	8.676089	12.588447	12.314781	11.221738	10.980192	
39	-8.583113	-8.856780	-4.765402	-5.039068	-14.030986	-14.272532	8.750845	8.477179	12.568556	12.294890	11.181956	10.940410	
40	-8.562875	-8.836542	-4.563024	-4.836690	-13.747654	-13.989201	8.548467	8.274800	12.548318	12.274652	11.141480	10.899934	
41	-8.542303	-8.815969	-4.357299	-4.630965	-13.459638	-13.701184	8.342742	8.069076	12.527746	12.254080	11.100335	10.858789	
42	-8.521408	-8.795074	-4.148352	-4.422018	-13.167110	-13.408656	8.133795	7.860128	12.506851	12.233185	11.058546	10.816999	
43	-8.500203	-8.773870	-3.936308	-4.209974	-12.870246	-13.111793	7.921751	7.648085	12.485647	12.211980	11.016137	10.774590	
44	-8.478702	-8.752368	-3.721295	-3.994961	-12.569226	-12.810772	7.706738	7.433072	12.464145	12.190479	10.973134	10.731587	
45	-8.456917	-8.730583	-3.503443	-3.777109	-12.264230	-12.505777	7.488886	7.215220	12.442360	12.168693	10.929563	10.688016	
46	-8.434861	-8.708527	-3.282883	-3.556549	-11.955443	-12.196989	7.268326	6.994660	12.420304	12.146637	10.885451	10.643904	
47	-8.412547	-8.686213	-3.059747	-3.333414	-11.643050	-11.884597	7.045190	6.771524	12.397990	12.124324	10.840823	10.599277	
48	-8.389989	-8.663655	-2.834171	-3.107838	-11.327240	-11.568786	6.819614	6.545948	12.375432	12.101766	10.795708	10.554161	
49	-8.367201	-8.640867	-2.606290	-2.879956	-11.008202	-11.249749	6.591733	6.318067	12.352644	12.078977	10.750131	10.508584	
50	-8.344196	-8.617862	-2.376241	-2.649908	-10.686130	-10.927676	6.361685	6.088018	12.329639	12.055972	10.704121	10.462574	
51	-8.320987	-8.594654	-2.144164	-2.417830	-10.361216	-10.602763	6.129607	5.855941	12.306431	12.032764	10.657704	10.416158	
52	-8.297590	-8.571257	-1.910197	-2.183864	-10.033658	-10.275204	5.895641	5.621974	12.283034	12.009367	10.610910	10.369364	
53	-8.274019	-8.547685	-1.674483	-1.948149	-9.703651	-9.945198	5.659926	5.386260	12.259462	11.985795	10.563767	10.322220	
54	-8.250286	-8.523953	-1.437162	-1.710829	-9.371395	-9.612942	5.422605	5.148939	12.235729	11.962063	10.516302	10.274755	
55	-8.226407	-8.500074	-1.198379	-1.472046	-9.037090	-9.278637	5.183822	4.910156	12.211850	11.938184	10.468544	10.226997	
56	-8.202396	-8.476063	-0.958277	-1.231944	-8.700937	-8.942484	4.943720	4.670054	12.187840	11.914173	10.420522	10.178976	
57	-8.178268	-8.451934	-0.717001	-0.990668	-8.363139	-8.604686	4.702444	4.428778	12.163711	11.890045	10.372266	10.130719	
58	-8.154037	-8.427703	-0.474697	-0.748364	-8.023900	-8.265446	4.460140	4.186474	12.139480	11.865813	10.323803	10.082256	
59	-8.129717	-8.403383	-0.231512	-0.505178	-7.683423	-7.924969	4.216955	3.943289	12.115160	11.841494	10.275163	10.033617	
60	-8.105323	-8.378990	0.012408	-0.261258	-7.341913	-7.583460	3.973035	3.699369	12.090767	11.817100	10.226377	9.984830	
61	-8.080871	-8.354537	0.256914	-0.016753	-6.999577	-7.241124	3.728530	3.454863	12.066314	11.792648	10.177472	9.935925	
62	-8.056374	-8.330041	0.501856	0.228189	-6.656621	-6.898168	3.483587	3.209921	12.041817	11.768151	10.128478	9.886931	
63	-8.031848	-8.305514	0.747083	0.473417	-6.313251	-6.554798	3.238360	2.964694	12.017291	11.743625	10.079425	9.837879	
64	-8.007307	-8.280973	0.992440	0.718773	-5.969674	-6.211221	2.993003	2.719337	11.992750	11.719083	10.030343	9.788796	
65	-7.982765	-8.256432	1.237761	0.964094	-5.626097	-5.867644	2.747683	2.474016	11.968209	11.694542	9.981261	9.739714	
66	-7.958239	-8.231905	1.482845	1.209179	-5.282727	-5.524274	2.502598	2.228931	11.943682	11.670016	9.932208	9.690661	
67	-7.933742	-8.207409	1.727304	1.453637	-4.939771	-5.181317	2.258139	1.984473	11.919185	11.645519	9.883215	9.641668	
68	-7.909290	-8.182956	1.961792	1.688126	-4.597435	-4.838982	2.023651	1.749984	11.894733	11.621066	9.834310	9.592763	
69	-7.884896	-8.158563	2.218082	1.944416	-4.255926	-4.497472	1.767361	1.493695	11.870339	11.596673	9.785523	9.543976	
70	-7.860577	-8.134243	2.460629	2.186962	-3.915449	-4.156996	1.524814	1.251148	11.846020	11.572353	9.736884	9.495337	
71	-7.836345	-8.110012	2.702737	2.429071	-3.576209	-3.817756	1.282706	1.009039	11.821788	11.548122	9.688421	9.446874	
