#    itr              mu            ntot            mtot            etot
       1      -12.571289        1.899628        0.945897      -41.732094
       2        2.531363        1.900848       -0.669929      -10.152457
       3        2.009915        1.900635        0.440247       -8.068947
       4        1.609551        1.899780       -0.280640       -6.902828
       5        1.495306        1.899048        0.173828       -6.404751
       6        1.420134        1.899536       -0.108154       -6.197690
       7        1.404824        1.899536        0.065918       -6.114779
       8        1.385257        1.899780       -0.041870       -6.083038
       9        1.390536        1.900269        0.025757       -6.069351
      10        1.403487        1.899780       -0.015259       -6.062567
      11        1.386987        1.899536        0.009766       -6.064257
      12        1.393757        1.899109       -0.006074       -6.065563
      13        1.390453        1.899292        0.004028       -6.067872
      14        1.390989        1.899048       -0.002441       -6.066952
      15        1.386790        1.899536        0.001709       -6.067783
      16        1.390028        1.900513       -0.000732       -6.063294
