#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-9.970598	-2.683824	-9.970598	-2.683824	-20.613857	-13.640773	12.059740	19.346513	12.059740	19.346513	11.399379	18.372463	
1	-9.970297	-2.683523	-9.967590	-2.680816	-20.609641	-13.636558	12.056732	19.343506	12.059439	19.346213	11.398778	18.371861	
2	-9.969395	-2.682621	-9.958569	-2.671795	-20.596997	-13.623914	12.047711	19.334484	12.058537	19.345310	11.396974	18.370058	
3	-9.967892	-2.681118	-9.943540	-2.656766	-20.575932	-13.602849	12.032682	19.319455	12.057034	19.343808	11.393969	18.367053	
4	-9.965789	-2.679015	-9.922512	-2.635738	-20.546459	-13.573376	12.011654	19.298427	12.054931	19.341705	11.389765	18.362848	
5	-9.963088	-2.676314	-9.895497	-2.608724	-20.508595	-13.535512	11.984639	19.271413	12.052230	19.339003	11.384363	18.357447	
6	-9.959789	-2.673016	-9.862513	-2.575740	-20.462364	-13.489281	11.951655	19.238429	12.048931	19.335705	11.377768	18.350852	
7	-9.955896	-2.669122	-9.823580	-2.536806	-20.407793	-13.434709	11.912722	19.199495	12.045038	19.331811	11.369984	18.343067	
8	-9.951410	-2.664636	-9.778720	-2.491946	-20.344915	-13.371831	11.867862	19.154635	12.040551	19.327325	11.361014	18.334098	
9	-9.946333	-2.659560	-9.727961	-2.441188	-20.273768	-13.300685	11.817103	19.103877	12.035475	19.322249	11.350865	18.323948	
10	-9.940670	-2.653897	-9.671335	-2.384561	-20.194395	-13.221312	11.760476	19.047250	12.029812	19.316586	11.339542	18.312626	
11	-9.934424	-2.647650	-9.608874	-2.322101	-20.106844	-13.133760	11.698016	18.984790	12.023566	19.310339	11.327054	18.300137	
12	-9.927598	-2.640824	-9.540618	-2.253845	-20.011167	-13.038084	11.629760	18.916534	12.016740	19.303513	11.313406	18.286489	
13	-9.920196	-2.633422	-9.466608	-2.179834	-19.907423	-12.934339	11.555750	18.842523	12.009338	19.296111	11.298607	18.271690	
14	-9.912223	-2.625449	-9.386889	-2.100115	-19.795673	-12.822589	11.476030	18.762804	12.001365	19.288138	11.282667	18.255750	
15	-9.903683	-2.616910	-9.301508	-2.014735	-19.675985	-12.702902	11.390650	18.677424	11.992825	19.279599	11.265594	18.238678	
16	-9.894583	-2.607809	-9.210519	-1.923745	-19.548432	-12.575349	11.299661	18.586435	11.983725	19.270498	11.247400	18.220484	
17	-9.884927	-2.598153	-9.113976	-1.827203	-19.413090	-12.440006	11.203118	18.489892	11.974068	19.260842	11.228095	18.201179	
18	-9.874720	-2.587947	-9.011939	-1.725165	-19.270041	-12.296957	11.101081	18.387855	11.963862	19.250636	11.207692	18.180775	
19	-9.863971	-2.577197	-8.904469	-1.617695	-19.119370	-12.146287	10.993611	18.280384	11.953112	19.239886	11.186201	18.159285	
