#    itr              mu            ntot            mtot            etot
       1      -23.173828        0.699768        0.349884      -18.564381
       2       -8.522219        0.699829       -0.209473       -8.272719
       3       -8.313343        0.699951        0.151306       -8.046827
       4       -8.249221        0.700073       -0.108887       -7.982835
       5       -8.215006        0.700073        0.076172       -7.948835
       6       -8.198116        0.700073       -0.052002       -7.930754
       7       -8.187581        0.700562        0.036865       -7.925606
       8       -8.184932        0.699829       -0.025513       -7.914780
       9       -8.184815        0.699585        0.018066       -7.911778
      10       -8.193680        0.700562       -0.011475       -7.919101
      11       -8.185877        0.700073        0.007324       -7.913038
      12       -8.181172        0.700806       -0.003784       -7.919525
      13       -8.185947        0.699341        0.003052       -7.906440
      14       -8.185719        0.700317       -0.002563       -7.916504
