#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.247093	-2.825356	-8.247093	-2.825356	-19.160263	-13.476151	
1	-8.246792	-2.825054	-8.244081	-2.822344	-19.156047	-13.471934	
2	-8.245889	-2.824151	-8.235048	-2.813310	-19.143399	-13.459287	
3	-8.244384	-2.822646	-8.219998	-2.798260	-19.122329	-13.438217	
4	-8.242278	-2.820540	-8.198940	-2.777203	-19.092849	-13.408737	
5	-8.239573	-2.817835	-8.171889	-2.750151	-19.054977	-13.370864	
6	-8.236270	-2.814532	-8.138858	-2.717121	-19.008734	-13.324622	
7	-8.232371	-2.810633	-8.099870	-2.678132	-18.954150	-13.270038	
8	-8.227878	-2.806141	-8.054946	-2.633208	-18.891257	-13.207144	
9	-8.222795	-2.801058	-8.004115	-2.582377	-18.820093	-13.135980	
10	-8.217124	-2.795387	-7.947406	-2.525668	-18.740701	-13.056588	
11	-8.210869	-2.789132	-7.884854	-2.463116	-18.653128	-12.969015	
12	-8.204034	-2.782296	-7.816497	-2.394759	-18.557428	-12.873315	
13	-8.196621	-2.774884	-7.742375	-2.320637	-18.453658	-12.769545	
14	-8.188637	-2.766900	-7.662534	-2.240796	-18.341880	-12.657767	
15	-8.180086	-2.758348	-7.577021	-2.155284	-18.222162	-12.538050	
16	-8.170973	-2.749235	-7.485889	-2.064151	-18.094577	-12.410464	
17	-8.161303	-2.739565	-7.389191	-1.967453	-17.959200	-12.275087	
18	-8.151082	-2.729345	-7.286986	-1.865248	-17.816113	-12.132001	
19	-8.140318	-2.718580	-7.179336	-1.757599	-17.665403	-11.981291	
20	-8.129014	-2.707277	-7.066306	-1.644568	-17.507161	-11.823048	
21	-8.117180	-2.695443	-6.947963	-1.526225	-17.341481	-11.657368	
22	-8.104822	-2.683084	-6.824379	-1.402642	-17.168464	-11.484351	
23	-8.091947	-2.670209	-6.695629	-1.273891	-16.988213	-11.304100	
24	-8.078563	-2.656825	-6.561789	-1.140052	-16.800838	-11.116725	
25	-8.064678	-2.642940	-6.422941	-1.001204	-16.606450	-10.922338	
26	-8.050301	-2.628563	-6.279169	-0.857431	-16.405169	-10.721056	
27	-8.035440	-2.613702	-6.130557	-0.708820	-16.197113	-10.513000	
28	-8.020104	-2.598366	-5.977198	-0.555460	-15.982409	-10.298297	
29	-8.004302	-2.582564	-5.819182	-0.397444	-15.761187	-10.077074	
30	-7.988044	-2.566307	-5.656604	-0.234867	-15.533579	-9.849466	
31	-7.971340	-2.549603	-5.489564	-0.067826	-15.299722	-9.615610	
32	-7.954200	-2.532462	-5.318161	0.103577	-15.059758	-9.375645	
33	-7.936634	-2.514896	-5.142499	0.279239	-14.813831	-9.129718	
34	-7.918652	-2.496914	-4.962683	0.459055	-14.562088	-8.877976	
35	-7.900266	-2.478528	-4.778822	0.642916	-14.304683	-8.620570	
36	-7.881486	-2.459749	-4.591026	0.830712	-14.041769	-8.357656	
37	-7.862325	-2.440587	-4.399409	1.022329	-13.773505	-8.089393	
38	-7.842793	-2.421055	-4.204086	1.217651	-13.500053	-7.815941	
39	-7.822901	-2.401164	-4.005175	1.416563	-13.221578	-7.537465	
40	-7.802663	-2.380926	-3.802796	1.618942	-12.938246	-7.254134	
41	-7.782091	-2.360353	-3.597069	1.824668	-12.650230	-6.966117	
42	-7.761196	-2.339458	-3.388121	2.033617	-12.357701	-6.673589	
43	-7.739991	-2.318254	-3.176075	2.245663	-12.060838	-6.376725	
44	-7.718490	-2.296752	-2.961061	2.460677	-11.759817	-6.075705	
45	-7.696705	-2.274967	-2.743206	2.678531	-11.454822	-5.770709	
46	-7.674648	-2.252911	-2.522644	2.899094	-11.146034	-5.461922	
47	-7.652335	-2.230597	-2.299506	3.122231	-10.833641	-5.149529	
48	-7.629777	-2.208039	-2.073928	3.347810	-10.517831	-4.833719	
49	-7.606988	-2.185251	-1.846044	3.575694	-10.198794	-4.514681	
50	-7.583983	-2.162245	-1.615992	3.805746	-9.876721	-4.192608	
51	-7.560775	-2.139037	-1.383911	4.037827	-9.551807	-3.867695	
