#    itr              mu            ntot            mtot            etot
       1       42.839000        4.699829        0.108521      153.672241
       2       42.847000        4.699341        0.044067      153.720968
       3       42.846000        4.699097        0.017822      153.704056
       4       42.846000        4.699341        0.007935      153.707479
       5       42.847000        4.699341        0.003784      153.716003
       6       42.844000        4.699341        0.001831      153.716665
       7       42.845000        4.699829        0.001587      153.737489
       8       42.848000        4.699341        0.001343      153.733853
       9       42.845000        4.699341        0.001343      153.716571
      10       42.845000        4.699341        0.001343      153.716571
