#    itr              mu            ntot            mtot            etot
       1       58.595000        3.999268        0.286682      196.150071
       2       58.718000        3.999268        0.188782      196.476440
       3       58.762000        3.999512        0.134216      196.614749
       4       58.800000        3.999023        0.102234      196.656399
       5       58.807000        3.999023        0.082458      196.659284
       6       58.830000        3.999756        0.065735      196.717557
       7       58.854000        3.999268        0.054260      196.738620
       8       58.861000        3.999390        0.044312      196.725972
       9       58.868000        3.999634        0.035889      196.751734
      10       58.872000        3.999634        0.027344      196.768169
      11       58.884000        3.999146        0.021729      196.741732
      12       58.864000        3.999390        0.017456      196.731432
      13       58.883000        3.999878        0.014282      196.773851
      14       58.886000        3.999634        0.010986      196.786194
      15       58.885000        3.999146        0.008301      196.744644
      16       58.882000        3.999390        0.005981      196.733432
      17       58.886000        3.999146        0.004395      196.732082
      18       58.879000        3.999146        0.002930      196.719058
      19       58.876000        3.999146        0.001953      196.719190
      20       58.877000        3.999146        0.000977      196.719118
      21       58.872000        3.999146        0.000488      196.719211
      22       58.872000        3.999146       -0.000000      196.719039
      23       58.871000        3.999146        0.000000      196.719126
      24       58.871000        3.999146        0.000000      196.719126
