# n = 4.1 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       56.281000        4.099365        0.554016      191.898811
       2       56.830000        4.099854        0.325256      193.372593
       3       57.000000        4.099365        0.208801      193.815075
       4       57.041000        4.099365        0.145081      193.955849
       5       57.051000        4.099365        0.107727      194.024127
       6       57.069000        4.099365        0.085022      194.057947
       7       57.085000        4.099854        0.068420      194.102310
       8       57.094000        4.099121        0.058777      194.095761
       9       57.086000        4.099365        0.051575      194.077796
      10       57.096000        4.099365        0.045471      194.094239
      11       57.087000        4.099609        0.040466      194.110940
      12       57.091000        4.099365        0.036926      194.111409
      13       57.087000        4.099365        0.033020      194.100152
      14       57.085000        4.099121        0.030457      194.087544
      15       57.085000        4.099121        0.028015      194.075810
      16       57.089000        4.099365        0.026672      194.090471
      17       57.089000        4.099365        0.026184      194.103432
      18       57.090000        4.099365        0.025696      194.103598
      19       57.091000        4.099609        0.025085      194.117684
      20       57.093000        4.099121        0.024841      194.102401
      21       57.088000        4.099121        0.024841      194.077397
      22       57.088000        4.099121        0.024841      194.077397
