#    itr              mu            ntot            mtot            etot
       1       21.697266        3.800568        1.098619        5.640154
       2       11.642212        3.799072       -0.575508        9.655311
       3       12.349227        3.799835        0.322881       11.679645
       4       12.629340        3.799957       -0.184036       12.243099
       5       12.753661        3.800201        0.105895       12.427107
       6       12.798176        3.800781       -0.059763       12.492965
       7       12.812081        3.799927        0.033585       12.507351
       8       12.815647        3.800049       -0.019759       12.508102
       9       12.819515        3.800537        0.010010       12.518955
      10       12.823712        3.800842       -0.005539       12.526175
      11       12.828266        3.800201        0.002197       12.519104
      12       12.821656        3.799438       -0.001541       12.504990
      13       12.826034        3.800415        0.000748       12.510789
