#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	5.935768	10.283470	5.935768	10.283470	-5.023994	-0.677391	
1	5.936069	10.283771	5.938780	10.286482	-5.019778	-0.673175	
2	5.936973	10.284675	5.947814	10.295516	-5.007131	-0.660527	
3	5.938478	10.286180	5.962864	10.310566	-4.986061	-0.639457	
4	5.940583	10.288285	5.983921	10.331623	-4.956581	-0.609977	
5	5.943289	10.290991	6.010973	10.358675	-4.918708	-0.572105	
6	5.946592	10.294294	6.044003	10.391705	-4.872466	-0.525862	
7	5.950490	10.298193	6.082992	10.430694	-4.817881	-0.471278	
8	5.954983	10.302685	6.127915	10.475617	-4.754988	-0.408385	
9	5.960066	10.307768	6.178747	10.526449	-4.683824	-0.337221	
10	5.965737	10.313439	6.235456	10.583158	-4.604432	-0.257829	
11	5.971992	10.319694	6.298007	10.645709	-4.516859	-0.170256	
12	5.978828	10.326530	6.366365	10.714067	-4.421159	-0.074556	
13	5.986240	10.333942	6.440486	10.788188	-4.317389	0.029214	
14	5.994224	10.341926	6.520327	10.868030	-4.205611	0.140992	
15	6.002775	10.350477	6.605840	10.953542	-4.085894	0.260710	
16	6.011889	10.359591	6.696973	11.044675	-3.958308	0.388295	
17	6.021558	10.369260	6.793671	11.141373	-3.822931	0.523672	
18	6.031779	10.379481	6.895875	11.243577	-3.679845	0.666759	
19	6.042544	10.390246	7.003525	11.351227	-3.529135	0.817469	
20	6.053847	10.401549	7.116555	11.464258	-3.370892	0.975711	
21	6.065681	10.413383	7.234898	11.582600	-3.205212	1.141391	
22	6.078040	10.425742	7.358482	11.706184	-3.032195	1.314408	
23	6.090915	10.438617	7.487232	11.834935	-2.851944	1.494659	
24	6.104299	10.452001	7.621072	11.968774	-2.664569	1.682034	
25	6.118183	10.465885	7.759920	12.107622	-2.470182	1.876422	
26	6.132561	10.480263	7.903693	12.251395	-2.268900	2.077704	
27	6.147422	10.495124	8.052304	12.400006	-2.060844	2.285759	
28	6.162758	10.510460	8.205664	12.553366	-1.846141	2.500463	
29	6.178559	10.526261	8.363680	12.711382	-1.624918	2.721685	
30	6.194817	10.542519	8.526257	12.873959	-1.397310	2.949293	
31	6.211521	10.559223	8.693297	13.040999	-1.163454	3.183150	
32	6.228661	10.576363	8.864700	13.212402	-0.923489	3.423114	
33	6.246228	10.593930	9.040363	13.388065	-0.677562	3.669041	
34	6.264209	10.611911	9.220179	13.567881	-0.425820	3.920784	
35	6.282595	10.630297	9.404040	13.751742	-0.168414	4.178189	
36	6.301375	10.649077	9.591835	13.939537	0.094500	4.441103	
37	6.320537	10.668239	9.783452	14.131154	0.362763	4.709367	
38	6.340069	10.687771	9.978775	14.326477	0.636215	4.982819	
39	6.359960	10.707662	10.177686	14.525388	0.914691	5.261294	
40	6.380198	10.727900	10.380066	14.727768	1.198022	5.544626	
