# n = 1.4 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       12.600000        1.399292        0.175171       12.509386
       2       12.489000        1.399048        0.092041       12.686741
       3       12.436000        1.399048        0.050293       12.734618
       4       12.425000        1.399048        0.027588       12.750498
       5       12.423000        1.399048        0.014404       12.755210
       6       12.414000        1.399048        0.006836       12.756485
       7       12.414000        1.399048        0.002930       12.756833
       8       12.415000        1.399048        0.001465       12.756916
       9       12.420000        1.399048        0.000977       12.756928
      10       12.423000        1.399048        0.000977       12.756932
      11       12.423000        1.399048        0.000977       12.756932
