#    itr              mu            ntot            mtot            etot
       1       42.566000        4.299011        1.700989       40.034098
       2       18.286000        4.299194       -1.100342       37.209662
       3       18.765000        4.299561        0.728638       38.341073
       4       18.926000        4.299072       -0.502563       38.803089
       5       18.969000        4.299316        0.354370       38.998558
       6       18.987000        4.300049       -0.256958       39.107790
       7       18.979000        4.299316        0.188354       39.146888
       8       18.963000        4.299194       -0.136719       39.157929
       9       18.957000        4.299438        0.095459       39.173274
      10       18.957000        4.299438       -0.068115       39.183048
      11       18.950000        4.299683        0.049316       39.190923
      12       18.954000        4.299194       -0.034668       39.186322
      13       18.954000        4.299683        0.026367       39.190465
      14       18.953000        4.299438       -0.020264       39.192378
      15       18.953000        4.299194        0.014648       39.184823
      16       18.958000        4.299194       -0.010742       39.181943
      17       18.957000        4.299194        0.009766       39.182024
      18       18.959000        4.299927       -0.009033       39.195929
      19       18.960000        4.299438        0.008545       39.195861
      20       18.959000        4.299927       -0.008057       39.199009
      21       18.960000        4.299927        0.007080       39.205152
      22       18.958000        4.300415       -0.006592       39.214423
      23       18.958000        4.299438        0.007568       39.202052
      24       18.957000        4.299438       -0.007568       39.189767
      25       18.958000        4.300415        0.006592       39.208298
      26       18.958000        4.299438       -0.007568       39.202052
      27       18.957000        4.299438        0.007568       39.189767
      28       18.958000        4.300415       -0.006592       39.208298
      29       18.958000        4.299438        0.007568       39.202052
      30       18.957000        4.299438       -0.007568       39.189767
      31       18.958000        4.300415        0.006592       39.208298
      32       18.958000        4.299438       -0.007568       39.202052
      33       18.957000        4.299438        0.007568       39.189767
      34       18.958000        4.300415       -0.006592       39.208298
      35       18.958000        4.299438        0.007568       39.202052
      36       18.957000        4.299438       -0.007568       39.189767
      37       18.958000        4.300415        0.006592       39.208298
      38       18.958000        4.299438       -0.007568       39.202052
      39       18.957000        4.299438        0.007568       39.189767
      40       18.958000        4.300415       -0.006592       39.208298
      41       18.958000        4.299438        0.007568       39.202052
      42       18.957000        4.299438       -0.007568       39.189767
      43       18.958000        4.300415        0.006592       39.208298
      44       18.958000        4.299438       -0.007568       39.202052
      45       18.957000        4.299438        0.007568       39.189767
      46       18.958000        4.300415       -0.006592       39.208298
      47       18.958000        4.299438        0.007568       39.202052
      48       18.957000        4.299438       -0.007568       39.189767
      49       18.958000        4.300415        0.006592       39.208298
      50       18.958000        4.299438       -0.007568       39.202052
      51       18.957000        4.299438        0.007568       39.189767
      52       18.958000        4.300415       -0.006592       39.208298
      53       18.958000        4.299438        0.007568       39.202052
      54       18.957000        4.299438       -0.007568       39.189767
      55       18.958000        4.300415        0.006592       39.208298
      56       18.958000        4.299438       -0.007568       39.202052
      57       18.957000        4.299438        0.007568       39.189767
      58       18.958000        4.300415       -0.006592       39.208298
      59       18.958000        4.299438        0.007568       39.202052
      60       18.957000        4.299438       -0.007568       39.189767
      61       18.958000        4.300415        0.006592       39.208298
      62       18.958000        4.299438       -0.007568       39.202052
      63       18.957000        4.299438        0.007568       39.189767
      64       18.958000        4.300415       -0.006592       39.208298
      65       18.958000        4.299438        0.007568       39.202052
      66       18.957000        4.299438       -0.007568       39.189767
      67       18.958000        4.300415        0.006592       39.208298
      68       18.958000        4.299438       -0.007568       39.202052
      69       18.957000        4.299438        0.007568       39.189767
      70       18.958000        4.300415       -0.006592       39.208298
      71       18.958000        4.299438        0.007568       39.202052
      72       18.957000        4.299438       -0.007568       39.189767
      73       18.958000        4.300415        0.006592       39.208298
      74       18.958000        4.299438       -0.007568       39.202052
      75       18.957000        4.299438        0.007568       39.189767
      76       18.958000        4.300415       -0.006592       39.208298
      77       18.958000        4.299438        0.007568       39.202052
      78       18.957000        4.299438       -0.007568       39.189767
      79       18.958000        4.300415        0.006592       39.208298
      80       18.958000        4.299438       -0.007568       39.202052
      81       18.957000        4.299438        0.007568       39.189767
      82       18.958000        4.300415       -0.006592       39.208298
      83       18.958000        4.299438        0.007568       39.202052
      84       18.957000        4.299438       -0.007568       39.189767
      85       18.958000        4.300415        0.006592       39.208298
      86       18.958000        4.299438       -0.007568       39.202052
      87       18.957000        4.299438        0.007568       39.189767
      88       18.958000        4.300415       -0.006592       39.208298
      89       18.958000        4.299438        0.007568       39.202052
      90       18.957000        4.299438       -0.007568       39.189767
      91       18.958000        4.300415        0.006592       39.208298
      92       18.958000        4.299438       -0.007568       39.202052
      93       18.957000        4.299438        0.007568       39.189767
      94       18.958000        4.300415       -0.006592       39.208298
      95       18.958000        4.299438        0.007568       39.202052
      96       18.957000        4.299438       -0.007568       39.189767
      97       18.958000        4.300415        0.006592       39.208298
      98       18.958000        4.299438       -0.007568       39.202052
      99       18.957000        4.299438        0.007568       39.189767
