# n = 2.0 U  = 23.0 J = 5.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       34.083000        1.999146        0.264404       57.307906
       2       34.052000        1.999146        0.142334       57.902497
       3       33.976000        1.999146        0.077637       58.043133
       4       33.980000        1.999146        0.042969       58.097055
       5       33.988000        1.999634        0.023193       58.126077
       6       33.989000        1.999390        0.012329       58.141417
       7       33.966000        1.999390        0.007202       58.132653
       8       33.983000        1.999634        0.004883       58.141304
       9       33.988000        1.999634        0.002930       58.150429
      10       33.992000        1.999146        0.002197       58.133888
      11       33.981000        1.999146        0.001221       58.115461
      12       33.975000        1.999146        0.000732       58.115469
      13       33.973000        1.999634        0.000488       58.132062
      14       33.982000        1.999146        0.000244       58.134318
      15       33.974000        1.999146        0.000244       58.115474
      16       33.974000        1.999146        0.000244       58.115474
